2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: PYTHON_NPU)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: Python
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: TFLite (Hexagon DSP Delegate) [W8A8]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [W8A8]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.509 [DEBUG] [Frame 0000] Decode: 10.3ms | Pre: 1.5ms | YOLO: 9.7ms | DINOv2: Skipped | Overhead: 4.9ms | Total: 26.5ms
2026-07-20 18:00:12.867 [DEBUG] [Frame 0325] Decode: 12.6ms | Pre: 1.0ms | YOLO: 9.4ms | DINOv2: 11.3ms (1 crops) | Overhead: 12.5ms | Total: 47.6ms
2026-07-20 18:00:12.909 [DEBUG] [Frame 0326] Decode: 11.7ms | Pre: 1.2ms | YOLO: 9.0ms | DINOv2: 11.0ms (1 crops) | Overhead: 8.7ms | Total: 42.3ms
2026-07-20 18:00:12.952 [DEBUG] [Frame 0327] Decode: 11.3ms | Pre: 1.4ms | YOLO: 8.3ms | DINOv2: 10.8ms (1 crops) | Overhead: 10.7ms | Total: 43.4ms
2026-07-20 18:00:13.023 [DEBUG] [Frame 0328] Decode: 12.0ms | Pre: 1.4ms | YOLO: 9.0ms | DINOv2: 33.3ms (3 crops) | Overhead: 12.2ms | Total: 70.5ms
2026-07-20 18:00:13.090 [DEBUG] [Frame 0329] Decode: 12.4ms | Pre: 1.0ms | YOLO: 8.1ms | DINOv2: 32.6ms (3 crops) | Overhead: 10.1ms | Total: 66.9ms
2026-07-20 18:00:13.145 [DEBUG] [Frame 0330] Decode: 11.4ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 22.1ms (2 crops) | Overhead: 9.7ms | Total: 55.7ms
2026-07-20 18:00:13.201 [DEBUG] [Frame 0331] Decode: 11.0ms | Pre: 1.5ms | YOLO: 9.2ms | DINOv2: 23.4ms (2 crops) | Overhead: 9.6ms | Total: 56.1ms
2026-07-20 18:00:13.273 [DEBUG] [Frame 0332] Decode: 10.7ms | Pre: 1.4ms | YOLO: 9.9ms | DINOv2: 34.9ms (3 crops) | Overhead: 12.6ms | Total: 72.0ms
2026-07-20 18:00:13.329 [DEBUG] [Frame 0333] Decode: 12.4ms | Pre: 1.1ms | YOLO: 7.8ms | DINOv2: 22.9ms (2 crops) | Overhead: 10.0ms | Total: 55.9ms
2026-07-20 18:00:13.384 [DEBUG] [Frame 0334] Decode: 10.5ms | Pre: 1.0ms | YOLO: 9.2ms | DINOv2: 22.8ms (2 crops) | Overhead: 10.0ms | Total: 54.9ms
2026-07-20 18:00:13.451 [DEBUG] [Frame 0335] Decode: 11.4ms | Pre: 1.3ms | YOLO: 7.8ms | DINOv2: 35.0ms (3 crops) | Overhead: 9.1ms | Total: 66.7ms
2026-07-20 18:00:13.520 [DEBUG] [Frame 0336] Decode: 10.5ms | Pre: 1.5ms | YOLO: 9.0ms | DINOv2: 33.8ms (3 crops) | Overhead: 12.2ms | Total: 69.4ms
2026-07-20 18:00:13.577 [DEBUG] [Frame 0337] Decode: 10.2ms | Pre: 1.4ms | YOLO: 9.0ms | DINOv2: 22.5ms (2 crops) | Overhead: 12.5ms | Total: 57.0ms
2026-07-20 18:00:13.621 [DEBUG] [Frame 0338] Decode: 12.6ms | Pre: 1.1ms | YOLO: 7.8ms | DINOv2: 11.5ms (1 crops) | Overhead: 10.4ms | Total: 44.1ms
2026-07-20 18:00:13.692 [DEBUG] [Frame 0339] Decode: 12.4ms | Pre: 1.2ms | YOLO: 9.9ms | DINOv2: 33.8ms (3 crops) | Overhead: 11.2ms | Total: 70.8ms
2026-07-20 18:00:13.748 [DEBUG] [Frame 0340] Decode: 10.4ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 22.9ms (2 crops) | Overhead: 9.7ms | Total: 55.6ms
2026-07-20 18:00:13.792 [DEBUG] [Frame 0341] Decode: 10.5ms | Pre: 1.1ms | YOLO: 8.2ms | DINOv2: 10.9ms (1 crops) | Overhead: 12.2ms | Total: 43.6ms
2026-07-20 18:00:13.856 [DEBUG] [Frame 0342] Decode: 10.6ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 33.0ms (3 crops) | Overhead: 9.0ms | Total: 64.7ms
2026-07-20 18:00:13.922 [DEBUG] [Frame 0343] Decode: 11.3ms | Pre: 1.3ms | YOLO: 8.6ms | DINOv2: 33.5ms (3 crops) | Overhead: 8.6ms | Total: 65.6ms
2026-07-20 18:00:13.966 [DEBUG] [Frame 0344] Decode: 11.2ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 11.3ms (1 crops) | Overhead: 11.6ms | Total: 44.2ms
2026-07-20 18:00:14.010 [DEBUG] [Frame 0345] Decode: 10.4ms | Pre: 1.5ms | YOLO: 7.9ms | DINOv2: 11.1ms (1 crops) | Overhead: 12.3ms | Total: 43.9ms
2026-07-20 18:00:14.067 [DEBUG] [Frame 0346] Decode: 11.7ms | Pre: 1.5ms | YOLO: 9.8ms | DINOv2: 23.2ms (2 crops) | Overhead: 9.2ms | Total: 56.9ms
2026-07-20 18:00:14.137 [DEBUG] [Frame 0347] Decode: 12.4ms | Pre: 1.4ms | YOLO: 9.9ms | DINOv2: 34.1ms (3 crops) | Overhead: 10.0ms | Total: 70.4ms
2026-07-20 18:00:14.191 [DEBUG] [Frame 0348] Decode: 11.6ms | Pre: 1.1ms | YOLO: 7.9ms | DINOv2: 21.5ms (2 crops) | Overhead: 10.6ms | Total: 54.0ms
2026-07-20 18:00:14.236 [DEBUG] [Frame 0349] Decode: 11.6ms | Pre: 1.4ms | YOLO: 8.8ms | DINOv2: 11.0ms (1 crops) | Overhead: 11.4ms | Total: 45.1ms
2026-07-20 18:00:14.283 [DEBUG] [Frame 0350] Decode: 12.5ms | Pre: 1.3ms | YOLO: 9.5ms | DINOv2: 10.7ms (1 crops) | Overhead: 11.7ms | Total: 46.7ms
2026-07-20 18:00:14.349 [DEBUG] [Frame 0351] Decode: 10.2ms | Pre: 1.4ms | YOLO: 7.9ms | DINOv2: 34.7ms (3 crops) | Overhead: 9.0ms | Total: 65.9ms
2026-07-20 18:00:14.404 [DEBUG] [Frame 0352] Decode: 11.9ms | Pre: 1.3ms | YOLO: 9.8ms | DINOv2: 21.7ms (2 crops) | Overhead: 9.0ms | Total: 55.3ms
2026-07-20 18:00:14.472 [DEBUG] [Frame 0353] Decode: 10.4ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 34.1ms (3 crops) | Overhead: 10.6ms | Total: 67.3ms
2026-07-20 18:00:14.530 [DEBUG] [Frame 0354] Decode: 12.6ms | Pre: 1.5ms | YOLO: 10.0ms | DINOv2: 22.6ms (2 crops) | Overhead: 9.9ms | Total: 58.0ms
2026-07-20 18:00:14.596 [DEBUG] [Frame 0355] Decode: 12.0ms | Pre: 1.3ms | YOLO: 8.5ms | DINOv2: 33.1ms (3 crops) | Overhead: 9.6ms | Total: 66.7ms
2026-07-20 18:00:14.653 [DEBUG] [Frame 0356] Decode: 10.2ms | Pre: 1.1ms | YOLO: 10.0ms | DINOv2: 22.1ms (2 crops) | Overhead: 11.5ms | Total: 56.6ms
2026-07-20 18:00:14.711 [DEBUG] [Frame 0357] Decode: 11.8ms | Pre: 1.5ms | YOLO: 8.2ms | DINOv2: 22.3ms (2 crops) | Overhead: 12.2ms | Total: 57.6ms
2026-07-20 18:00:14.764 [DEBUG] [Frame 0358] Decode: 10.2ms | Pre: 1.3ms | YOLO: 9.1ms | DINOv2: 21.7ms (2 crops) | Overhead: 9.5ms | Total: 53.4ms
2026-07-20 18:00:14.830 [DEBUG] [Frame 0359] Decode: 11.4ms | Pre: 1.5ms | YOLO: 8.4ms | DINOv2: 32.1ms (3 crops) | Overhead: 9.7ms | Total: 65.7ms
2026-07-20 18:00:14.885 [DEBUG] [Frame 0360] Decode: 10.4ms | Pre: 1.2ms | YOLO: 9.4ms | DINOv2: 23.1ms (2 crops) | Overhead: 9.9ms | Total: 55.3ms
2026-07-20 18:00:14.953 [DEBUG] [Frame 0361] Decode: 12.0ms | Pre: 1.2ms | YOLO: 8.8ms | DINOv2: 32.6ms (3 crops) | Overhead: 10.8ms | Total: 67.6ms
2026-07-20 18:00:15.020 [DEBUG] [Frame 0362] Decode: 11.2ms | Pre: 1.2ms | YOLO: 7.7ms | DINOv2: 33.2ms (3 crops) | Overhead: 11.2ms | Total: 67.1ms
2026-07-20 18:00:15.087 [DEBUG] [Frame 0363] Decode: 11.9ms | Pre: 1.1ms | YOLO: 8.9ms | DINOv2: 34.5ms (3 crops) | Overhead: 9.1ms | Total: 67.8ms
2026-07-20 18:00:15.131 [DEBUG] [Frame 0364] Decode: 11.5ms | Pre: 1.5ms | YOLO: 10.1ms | DINOv2: 11.2ms (1 crops) | Overhead: 8.9ms | Total: 43.9ms
2026-07-20 18:00:15.201 [DEBUG] [Frame 0365] Decode: 11.9ms | Pre: 1.4ms | YOLO: 9.4ms | DINOv2: 32.6ms (3 crops) | Overhead: 11.8ms | Total: 69.9ms
2026-07-20 18:00:15.248 [DEBUG] [Frame 0366] Decode: 11.8ms | Pre: 1.2ms | YOLO: 8.9ms | DINOv2: 11.7ms (1 crops) | Overhead: 12.9ms | Total: 47.2ms
2026-07-20 18:00:15.303 [DEBUG] [Frame 0367] Decode: 11.1ms | Pre: 1.1ms | YOLO: 7.9ms | DINOv2: 23.4ms (2 crops) | Overhead: 9.5ms | Total: 54.7ms
2026-07-20 18:00:15.360 [DEBUG] [Frame 0368] Decode: 12.0ms | Pre: 1.2ms | YOLO: 8.4ms | DINOv2: 22.6ms (2 crops) | Overhead: 11.1ms | Total: 57.0ms
2026-07-20 18:00:15.419 [DEBUG] [Frame 0369] Decode: 12.3ms | Pre: 1.2ms | YOLO: 9.8ms | DINOv2: 22.4ms (2 crops) | Overhead: 11.8ms | Total: 59.2ms
2026-07-20 18:00:15.487 [DEBUG] [Frame 0370] Decode: 11.2ms | Pre: 1.3ms | YOLO: 8.2ms | DINOv2: 32.4ms (3 crops) | Overhead: 12.0ms | Total: 67.6ms
2026-07-20 18:00:15.541 [DEBUG] [Frame 0371] Decode: 10.6ms | Pre: 1.3ms | YOLO: 9.3ms | DINOv2: 22.0ms (2 crops) | Overhead: 9.7ms | Total: 54.4ms
2026-07-20 18:00:15.593 [DEBUG] [Frame 0372] Decode: 10.3ms | Pre: 1.3ms | YOLO: 8.4ms | DINOv2: 21.7ms (2 crops) | Overhead: 9.0ms | Total: 52.1ms
2026-07-20 18:00:15.662 [DEBUG] [Frame 0373] Decode: 12.2ms | Pre: 1.5ms | YOLO: 9.2ms | DINOv2: 32.1ms (3 crops) | Overhead: 11.0ms | Total: 68.7ms
2026-07-20 18:00:15.723 [DEBUG] [Frame 0374] Decode: 12.6ms | Pre: 1.0ms | YOLO: 10.0ms | DINOv2: 23.3ms (2 crops) | Overhead: 12.2ms | Total: 61.0ms
2026-07-20 18:00:15.777 [DEBUG] [Frame 0375] Decode: 10.4ms | Pre: 1.3ms | YOLO: 9.9ms | DINOv2: 21.4ms (2 crops) | Overhead: 9.1ms | Total: 53.7ms
2026-07-20 18:00:15.847 [DEBUG] [Frame 0376] Decode: 10.3ms | Pre: 1.1ms | YOLO: 9.0ms | DINOv2: 34.6ms (3 crops) | Overhead: 12.7ms | Total: 70.3ms
2026-07-20 18:00:15.905 [DEBUG] [Frame 0377] Decode: 10.8ms | Pre: 1.5ms | YOLO: 10.0ms | DINOv2: 22.2ms (2 crops) | Overhead: 11.2ms | Total: 57.4ms
2026-07-20 18:00:15.949 [DEBUG] [Frame 0378] Decode: 10.9ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 10.8ms (1 crops) | Overhead: 11.7ms | Total: 44.1ms
2026-07-20 18:00:16.005 [DEBUG] [Frame 0379] Decode: 12.2ms | Pre: 1.4ms | YOLO: 9.8ms | DINOv2: 22.5ms (2 crops) | Overhead: 9.2ms | Total: 56.6ms
2026-07-20 18:00:16.060 [DEBUG] [Frame 0380] Decode: 10.7ms | Pre: 1.5ms | YOLO: 9.4ms | DINOv2: 22.2ms (2 crops) | Overhead: 8.7ms | Total: 54.2ms
2026-07-20 18:00:16.126 [DEBUG] [Frame 0381] Decode: 11.0ms | Pre: 1.5ms | YOLO: 9.5ms | DINOv2: 33.2ms (3 crops) | Overhead: 8.8ms | Total: 66.6ms
2026-07-20 18:00:16.197 [DEBUG] [Frame 0382] Decode: 12.0ms | Pre: 1.2ms | YOLO: 9.9ms | DINOv2: 34.6ms (3 crops) | Overhead: 10.6ms | Total: 70.7ms
2026-07-20 18:00:16.240 [DEBUG] [Frame 0383] Decode: 11.9ms | Pre: 1.1ms | YOLO: 8.1ms | DINOv2: 11.6ms (1 crops) | Overhead: 9.8ms | Total: 43.4ms
2026-07-20 18:00:16.294 [DEBUG] [Frame 0384] Decode: 10.3ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 23.0ms (2 crops) | Overhead: 9.2ms | Total: 53.7ms
2026-07-20 18:00:16.338 [DEBUG] [Frame 0385] Decode: 10.5ms | Pre: 1.3ms | YOLO: 9.1ms | DINOv2: 11.6ms (1 crops) | Overhead: 11.1ms | Total: 44.4ms
2026-07-20 18:00:16.382 [DEBUG] [Frame 0386] Decode: 11.9ms | Pre: 1.3ms | YOLO: 9.4ms | DINOv2: 10.9ms (1 crops) | Overhead: 9.3ms | Total: 43.6ms
2026-07-20 18:00:16.438 [DEBUG] [Frame 0387] Decode: 10.9ms | Pre: 1.5ms | YOLO: 8.4ms | DINOv2: 22.6ms (2 crops) | Overhead: 11.2ms | Total: 56.2ms
2026-07-20 18:00:16.493 [DEBUG] [Frame 0388] Decode: 10.2ms | Pre: 1.4ms | YOLO: 9.2ms | DINOv2: 21.9ms (2 crops) | Overhead: 10.2ms | Total: 54.4ms
2026-07-20 18:00:16.552 [DEBUG] [Frame 0389] Decode: 12.4ms | Pre: 1.3ms | YOLO: 8.5ms | DINOv2: 23.1ms (2 crops) | Overhead: 12.8ms | Total: 59.7ms
2026-07-20 18:00:16.621 [DEBUG] [Frame 0390] Decode: 11.7ms | Pre: 1.5ms | YOLO: 7.8ms | DINOv2: 33.6ms (3 crops) | Overhead: 11.3ms | Total: 68.4ms
2026-07-20 18:00:16.676 [DEBUG] [Frame 0391] Decode: 11.9ms | Pre: 1.1ms | YOLO: 8.4ms | DINOv2: 22.9ms (2 crops) | Overhead: 10.0ms | Total: 55.7ms
2026-07-20 18:00:16.719 [DEBUG] [Frame 0392] Decode: 11.1ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 11.0ms (1 crops) | Overhead: 10.0ms | Total: 42.6ms
2026-07-20 18:00:16.763 [DEBUG] [Frame 0393] Decode: 10.5ms | Pre: 1.1ms | YOLO: 9.1ms | DINOv2: 11.3ms (1 crops) | Overhead: 11.5ms | Total: 44.3ms
2026-07-20 18:00:16.823 [DEBUG] [Frame 0394] Decode: 12.2ms | Pre: 1.2ms | YOLO: 9.3ms | DINOv2: 22.4ms (2 crops) | Overhead: 12.7ms | Total: 59.6ms
2026-07-20 18:00:16.891 [DEBUG] [Frame 0395] Decode: 12.3ms | Pre: 1.2ms | YOLO: 8.4ms | DINOv2: 32.7ms (3 crops) | Overhead: 11.0ms | Total: 67.8ms
2026-07-20 18:00:16.936 [DEBUG] [Frame 0396] Decode: 12.5ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 11.4ms (1 crops) | Overhead: 11.1ms | Total: 45.3ms
2026-07-20 18:00:16.978 [DEBUG] [Frame 0397] Decode: 10.9ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 10.8ms (1 crops) | Overhead: 8.9ms | Total: 42.2ms
2026-07-20 18:00:17.022 [DEBUG] [Frame 0398] Decode: 12.0ms | Pre: 1.1ms | YOLO: 8.2ms | DINOv2: 11.5ms (1 crops) | Overhead: 10.4ms | Total: 43.9ms
2026-07-20 18:00:17.076 [DEBUG] [Frame 0399] Decode: 10.7ms | Pre: 1.0ms | YOLO: 8.0ms | DINOv2: 23.3ms (2 crops) | Overhead: 9.5ms | Total: 53.9ms
2026-07-20 18:00:17.130 [DEBUG] [Frame 0400] Decode: 10.3ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 22.3ms (2 crops) | Overhead: 10.4ms | Total: 53.8ms
2026-07-20 18:00:17.186 [DEBUG] [Frame 0401] Decode: 11.2ms | Pre: 1.3ms | YOLO: 8.9ms | DINOv2: 21.6ms (2 crops) | Overhead: 11.8ms | Total: 56.3ms
2026-07-20 18:00:17.229 [DEBUG] [Frame 0402] Decode: 10.3ms | Pre: 1.3ms | YOLO: 9.8ms | DINOv2: 11.0ms (1 crops) | Overhead: 9.8ms | Total: 42.9ms
2026-07-20 18:00:17.272 [DEBUG] [Frame 0403] Decode: 10.2ms | Pre: 1.1ms | YOLO: 7.8ms | DINOv2: 11.0ms (1 crops) | Overhead: 12.5ms | Total: 43.5ms
2026-07-20 18:00:17.320 [DEBUG] [Frame 0404] Decode: 12.3ms | Pre: 1.3ms | YOLO: 8.4ms | DINOv2: 11.6ms (1 crops) | Overhead: 12.6ms | Total: 47.1ms
2026-07-20 18:00:17.362 [DEBUG] [Frame 0405] Decode: 11.8ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 11.0ms (1 crops) | Overhead: 9.7ms | Total: 42.7ms
2026-07-20 18:00:17.427 [DEBUG] [Frame 0406] Decode: 10.5ms | Pre: 1.2ms | YOLO: 7.9ms | DINOv2: 32.2ms (3 crops) | Overhead: 10.2ms | Total: 64.2ms
2026-07-20 18:00:17.485 [DEBUG] [Frame 0407] Decode: 12.4ms | Pre: 1.0ms | YOLO: 8.9ms | DINOv2: 22.5ms (2 crops) | Overhead: 12.2ms | Total: 58.6ms
2026-07-20 18:00:17.532 [DEBUG] [Frame 0408] Decode: 12.4ms | Pre: 1.1ms | YOLO: 9.6ms | DINOv2: 11.6ms (1 crops) | Overhead: 11.2ms | Total: 46.8ms
2026-07-20 18:00:17.576 [DEBUG] [Frame 0409] Decode: 11.7ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 11.2ms (1 crops) | Overhead: 10.9ms | Total: 43.8ms
2026-07-20 18:00:17.634 [DEBUG] [Frame 0410] Decode: 10.9ms | Pre: 1.2ms | YOLO: 8.7ms | DINOv2: 23.1ms (2 crops) | Overhead: 12.9ms | Total: 58.2ms
2026-07-20 18:00:17.690 [DEBUG] [Frame 0411] Decode: 10.5ms | Pre: 1.2ms | YOLO: 8.7ms | DINOv2: 22.5ms (2 crops) | Overhead: 11.5ms | Total: 56.0ms
2026-07-20 18:00:17.760 [DEBUG] [Frame 0412] Decode: 11.8ms | Pre: 1.2ms | YOLO: 10.1ms | DINOv2: 33.4ms (3 crops) | Overhead: 11.3ms | Total: 70.1ms
2026-07-20 18:00:17.817 [DEBUG] [Frame 0413] Decode: 10.3ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 23.3ms (2 crops) | Overhead: 10.5ms | Total: 57.2ms
2026-07-20 18:00:17.886 [DEBUG] [Frame 0414] Decode: 11.0ms | Pre: 1.4ms | YOLO: 8.4ms | DINOv2: 34.5ms (3 crops) | Overhead: 10.9ms | Total: 68.7ms
2026-07-20 18:00:17.930 [DEBUG] [Frame 0415] Decode: 10.6ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 11.4ms (1 crops) | Overhead: 12.3ms | Total: 44.4ms
2026-07-20 18:00:17.973 [DEBUG] [Frame 0416] Decode: 11.7ms | Pre: 1.0ms | YOLO: 8.6ms | DINOv2: 11.1ms (1 crops) | Overhead: 9.5ms | Total: 42.7ms
2026-07-20 18:00:18.017 [DEBUG] [Frame 0417] Decode: 10.7ms | Pre: 1.0ms | YOLO: 8.3ms | DINOv2: 11.2ms (1 crops) | Overhead: 11.5ms | Total: 43.7ms
2026-07-20 18:00:18.072 [DEBUG] [Frame 0418] Decode: 11.4ms | Pre: 1.4ms | YOLO: 7.9ms | DINOv2: 22.2ms (2 crops) | Overhead: 10.4ms | Total: 55.1ms
2026-07-20 18:00:18.113 [DEBUG] [Frame 0419] Decode: 12.0ms | Pre: 1.1ms | YOLO: 7.6ms | DINOv2: 10.9ms (1 crops) | Overhead: 8.9ms | Total: 41.4ms
2026-07-20 18:00:18.173 [DEBUG] [Frame 0420] Decode: 11.8ms | Pre: 1.4ms | YOLO: 9.3ms | DINOv2: 22.6ms (2 crops) | Overhead: 12.8ms | Total: 59.4ms
2026-07-20 18:00:18.230 [DEBUG] [Frame 0421] Decode: 12.2ms | Pre: 1.5ms | YOLO: 9.6ms | DINOv2: 21.8ms (2 crops) | Overhead: 10.7ms | Total: 57.4ms
2026-07-20 18:00:18.277 [DEBUG] [Frame 0422] Decode: 12.6ms | Pre: 1.1ms | YOLO: 9.3ms | DINOv2: 10.8ms (1 crops) | Overhead: 12.6ms | Total: 47.1ms
2026-07-20 18:00:18.323 [DEBUG] [Frame 0423] Decode: 11.5ms | Pre: 1.3ms | YOLO: 10.1ms | DINOv2: 10.8ms (1 crops) | Overhead: 11.1ms | Total: 45.5ms
2026-07-20 18:00:18.366 [DEBUG] [Frame 0424] Decode: 12.3ms | Pre: 1.4ms | YOLO: 8.9ms | DINOv2: 10.7ms (1 crops) | Overhead: 9.0ms | Total: 43.1ms
2026-07-20 18:00:18.421 [DEBUG] [Frame 0425] Decode: 10.9ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 22.7ms (2 crops) | Overhead: 10.0ms | Total: 55.6ms
2026-07-20 18:00:18.467 [DEBUG] [Frame 0426] Decode: 12.2ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 11.3ms (1 crops) | Overhead: 9.8ms | Total: 45.4ms
2026-07-20 18:00:18.513 [DEBUG] [Frame 0427] Decode: 11.2ms | Pre: 1.0ms | YOLO: 10.1ms | DINOv2: 11.1ms (1 crops) | Overhead: 12.3ms | Total: 46.6ms
2026-07-20 18:00:18.556 [DEBUG] [Frame 0428] Decode: 10.7ms | Pre: 1.4ms | YOLO: 8.5ms | DINOv2: 11.1ms (1 crops) | Overhead: 10.7ms | Total: 43.2ms
2026-07-20 18:00:18.600 [DEBUG] [Frame 0429] Decode: 11.4ms | Pre: 1.3ms | YOLO: 9.8ms | DINOv2: 10.7ms (1 crops) | Overhead: 9.6ms | Total: 43.7ms
2026-07-20 18:00:18.668 [DEBUG] [Frame 0430] Decode: 10.4ms | Pre: 1.4ms | YOLO: 9.1ms | DINOv2: 34.2ms (3 crops) | Overhead: 10.6ms | Total: 68.2ms
2026-07-20 18:00:18.734 [DEBUG] [Frame 0431] Decode: 11.7ms | Pre: 1.1ms | YOLO: 9.0ms | DINOv2: 32.8ms (3 crops) | Overhead: 9.0ms | Total: 66.0ms
2026-07-20 18:00:18.779 [DEBUG] [Frame 0432] Decode: 11.1ms | Pre: 1.4ms | YOLO: 8.8ms | DINOv2: 11.6ms (1 crops) | Overhead: 11.4ms | Total: 45.1ms
2026-07-20 18:00:18.825 [DEBUG] [Frame 0433] Decode: 11.8ms | Pre: 1.3ms | YOLO: 8.4ms | DINOv2: 10.8ms (1 crops) | Overhead: 12.0ms | Total: 45.2ms
2026-07-20 18:00:18.891 [DEBUG] [Frame 0434] Decode: 10.7ms | Pre: 1.4ms | YOLO: 9.2ms | DINOv2: 33.4ms (3 crops) | Overhead: 9.2ms | Total: 66.2ms
2026-07-20 18:00:18.933 [DEBUG] [Frame 0435] Decode: 11.2ms | Pre: 1.4ms | YOLO: 7.6ms | DINOv2: 10.7ms (1 crops) | Overhead: 10.9ms | Total: 42.7ms
2026-07-20 18:00:19.003 [DEBUG] [Frame 0436] Decode: 10.4ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 33.8ms (3 crops) | Overhead: 12.4ms | Total: 69.8ms
2026-07-20 18:00:19.073 [DEBUG] [Frame 0437] Decode: 12.6ms | Pre: 1.3ms | YOLO: 8.9ms | DINOv2: 32.8ms (3 crops) | Overhead: 11.3ms | Total: 69.3ms
2026-07-20 18:00:19.141 [DEBUG] [Frame 0438] Decode: 10.4ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 33.7ms (3 crops) | Overhead: 11.9ms | Total: 69.0ms
2026-07-20 18:00:19.210 [DEBUG] [Frame 0439] Decode: 11.3ms | Pre: 1.0ms | YOLO: 8.1ms | DINOv2: 33.8ms (3 crops) | Overhead: 12.2ms | Total: 68.8ms
2026-07-20 18:00:19.280 [DEBUG] [Frame 0440] Decode: 12.3ms | Pre: 1.3ms | YOLO: 8.8ms | DINOv2: 32.6ms (3 crops) | Overhead: 12.9ms | Total: 70.2ms
2026-07-20 18:00:19.347 [DEBUG] [Frame 0441] Decode: 10.3ms | Pre: 1.0ms | YOLO: 8.3ms | DINOv2: 33.3ms (3 crops) | Overhead: 11.7ms | Total: 67.0ms
2026-07-20 18:00:19.420 [DEBUG] [Frame 0442] Decode: 11.9ms | Pre: 1.0ms | YOLO: 9.7ms | DINOv2: 35.0ms (3 crops) | Overhead: 12.4ms | Total: 72.2ms
2026-07-20 18:00:19.486 [DEBUG] [Frame 0443] Decode: 11.8ms | Pre: 1.2ms | YOLO: 9.0ms | DINOv2: 33.5ms (3 crops) | Overhead: 8.6ms | Total: 66.7ms
2026-07-20 18:00:19.545 [DEBUG] [Frame 0444] Decode: 12.4ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 21.8ms (2 crops) | Overhead: 12.2ms | Total: 58.9ms
2026-07-20 18:00:19.605 [DEBUG] [Frame 0445] Decode: 12.0ms | Pre: 1.0ms | YOLO: 10.0ms | DINOv2: 22.4ms (2 crops) | Overhead: 12.8ms | Total: 59.8ms
2026-07-20 18:00:19.649 [DEBUG] [Frame 0446] Decode: 10.7ms | Pre: 1.2ms | YOLO: 8.9ms | DINOv2: 11.5ms (1 crops) | Overhead: 11.4ms | Total: 44.4ms
2026-07-20 18:00:19.707 [DEBUG] [Frame 0447] Decode: 11.9ms | Pre: 1.4ms | YOLO: 8.8ms | DINOv2: 22.3ms (2 crops) | Overhead: 11.2ms | Total: 57.1ms
2026-07-20 18:00:19.765 [DEBUG] [Frame 0448] Decode: 11.9ms | Pre: 1.2ms | YOLO: 9.2ms | DINOv2: 22.8ms (2 crops) | Overhead: 12.0ms | Total: 58.7ms
2026-07-20 18:00:19.808 [DEBUG] [Frame 0449] Decode: 11.5ms | Pre: 1.5ms | YOLO: 7.9ms | DINOv2: 11.5ms (1 crops) | Overhead: 9.7ms | Total: 42.9ms
2026-07-20 18:00:19.867 [DEBUG] [Frame 0450] Decode: 10.7ms | Pre: 1.3ms | YOLO: 9.4ms | DINOv2: 23.3ms (2 crops) | Overhead: 12.5ms | Total: 58.8ms
2026-07-20 18:00:19.923 [DEBUG] [Frame 0451] Decode: 12.0ms | Pre: 1.4ms | YOLO: 8.8ms | DINOv2: 22.7ms (2 crops) | Overhead: 10.1ms | Total: 56.4ms
