2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: TFLITE_NPU_W8A16)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: TFLite (Hexagon DSP Delegate) [W8A16]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [W8A16]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.510 [DEBUG] [Frame 0000] Decode: 11.0ms | Pre: 1.4ms | YOLO: 14.2ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 27.5ms
2026-07-20 18:00:18.885 [DEBUG] [Frame 0422] Decode: 11.6ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: 46.4ms (3 crops) | Overhead: 0.7ms | Total: 76.0ms
2026-07-20 18:00:18.960 [DEBUG] [Frame 0423] Decode: 10.2ms | Pre: 1.1ms | YOLO: 14.4ms | DINOv2: 46.0ms (3 crops) | Overhead: 0.7ms | Total: 75.0ms
2026-07-20 18:00:19.019 [DEBUG] [Frame 0424] Decode: 12.2ms | Pre: 1.3ms | YOLO: 12.8ms | DINOv2: 30.6ms (2 crops) | Overhead: 0.6ms | Total: 59.3ms
2026-07-20 18:00:19.063 [DEBUG] [Frame 0425] Decode: 12.4ms | Pre: 1.4ms | YOLO: 13.0ms | DINOv2: 15.7ms (1 crops) | Overhead: 0.7ms | Total: 43.9ms
2026-07-20 18:00:19.138 [DEBUG] [Frame 0426] Decode: 10.3ms | Pre: 1.3ms | YOLO: 13.9ms | DINOv2: 46.9ms (3 crops) | Overhead: 0.7ms | Total: 75.6ms
2026-07-20 18:00:19.197 [DEBUG] [Frame 0427] Decode: 11.8ms | Pre: 1.3ms | YOLO: 13.6ms | DINOv2: 29.5ms (2 crops) | Overhead: 0.7ms | Total: 58.7ms
2026-07-20 18:00:19.257 [DEBUG] [Frame 0428] Decode: 11.6ms | Pre: 1.2ms | YOLO: 13.4ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.9ms | Total: 59.8ms
2026-07-20 18:00:19.316 [DEBUG] [Frame 0429] Decode: 11.7ms | Pre: 1.1ms | YOLO: 12.6ms | DINOv2: 30.6ms (2 crops) | Overhead: 0.9ms | Total: 58.6ms
2026-07-20 18:00:19.392 [DEBUG] [Frame 0430] Decode: 11.1ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: 46.4ms (3 crops) | Overhead: 0.8ms | Total: 76.4ms
2026-07-20 18:00:19.435 [DEBUG] [Frame 0431] Decode: 12.4ms | Pre: 1.2ms | YOLO: 13.2ms | DINOv2: 15.2ms (1 crops) | Overhead: 0.8ms | Total: 43.5ms
2026-07-20 18:00:19.511 [DEBUG] [Frame 0432] Decode: 11.6ms | Pre: 1.3ms | YOLO: 14.2ms | DINOv2: 45.3ms (3 crops) | Overhead: 0.9ms | Total: 75.6ms
2026-07-20 18:00:19.569 [DEBUG] [Frame 0433] Decode: 11.0ms | Pre: 1.4ms | YOLO: 12.6ms | DINOv2: 31.0ms (2 crops) | Overhead: 0.9ms | Total: 58.3ms
2026-07-20 18:00:19.644 [DEBUG] [Frame 0434] Decode: 12.2ms | Pre: 1.1ms | YOLO: 14.1ms | DINOv2: 44.3ms (3 crops) | Overhead: 0.8ms | Total: 75.0ms
2026-07-20 18:00:19.704 [DEBUG] [Frame 0435] Decode: 11.4ms | Pre: 1.4ms | YOLO: 14.5ms | DINOv2: 29.6ms (2 crops) | Overhead: 0.8ms | Total: 59.3ms
2026-07-20 18:00:19.777 [DEBUG] [Frame 0436] Decode: 10.4ms | Pre: 1.1ms | YOLO: 13.5ms | DINOv2: 45.4ms (3 crops) | Overhead: 0.6ms | Total: 73.4ms
2026-07-20 18:00:19.849 [DEBUG] [Frame 0437] Decode: 10.3ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: 44.2ms (3 crops) | Overhead: 0.8ms | Total: 72.2ms
2026-07-20 18:00:19.909 [DEBUG] [Frame 0438] Decode: 11.1ms | Pre: 1.3ms | YOLO: 14.6ms | DINOv2: 30.2ms (2 crops) | Overhead: 0.8ms | Total: 59.5ms
2026-07-20 18:00:19.969 [DEBUG] [Frame 0439] Decode: 12.0ms | Pre: 1.3ms | YOLO: 14.2ms | DINOv2: 30.6ms (2 crops) | Overhead: 0.5ms | Total: 60.2ms
2026-07-20 18:00:20.012 [DEBUG] [Frame 0440] Decode: 11.4ms | Pre: 1.5ms | YOLO: 12.9ms | DINOv2: 15.7ms (1 crops) | Overhead: 1.0ms | Total: 43.2ms
2026-07-20 18:00:20.054 [DEBUG] [Frame 0441] Decode: 10.9ms | Pre: 1.2ms | YOLO: 13.1ms | DINOv2: 14.8ms (1 crops) | Overhead: 0.7ms | Total: 41.5ms
2026-07-20 18:00:20.111 [DEBUG] [Frame 0442] Decode: 11.7ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: 29.8ms (2 crops) | Overhead: 0.6ms | Total: 57.6ms
2026-07-20 18:00:20.186 [DEBUG] [Frame 0443] Decode: 12.5ms | Pre: 1.0ms | YOLO: 14.0ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.6ms | Total: 74.7ms
2026-07-20 18:00:20.245 [DEBUG] [Frame 0444] Decode: 10.7ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: 30.3ms (2 crops) | Overhead: 0.9ms | Total: 58.7ms
2026-07-20 18:00:20.319 [DEBUG] [Frame 0445] Decode: 11.6ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: 44.9ms (3 crops) | Overhead: 0.8ms | Total: 74.5ms
2026-07-20 18:00:20.393 [DEBUG] [Frame 0446] Decode: 10.8ms | Pre: 1.4ms | YOLO: 13.7ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.7ms | Total: 73.7ms
2026-07-20 18:00:20.435 [DEBUG] [Frame 0447] Decode: 12.1ms | Pre: 1.2ms | YOLO: 12.5ms | DINOv2: 15.1ms (1 crops) | Overhead: 0.5ms | Total: 42.4ms
2026-07-20 18:00:20.477 [DEBUG] [Frame 0448] Decode: 10.7ms | Pre: 1.3ms | YOLO: 12.9ms | DINOv2: 15.0ms (1 crops) | Overhead: 0.8ms | Total: 41.6ms
2026-07-20 18:00:20.536 [DEBUG] [Frame 0449] Decode: 11.3ms | Pre: 1.4ms | YOLO: 14.6ms | DINOv2: 30.1ms (2 crops) | Overhead: 0.8ms | Total: 59.6ms
2026-07-20 18:00:20.594 [DEBUG] [Frame 0450] Decode: 11.2ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: 30.1ms (2 crops) | Overhead: 0.8ms | Total: 57.7ms
2026-07-20 18:00:20.653 [DEBUG] [Frame 0451] Decode: 10.8ms | Pre: 1.2ms | YOLO: 13.0ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.9ms | Total: 58.7ms
2026-07-20 18:00:20.695 [DEBUG] [Frame 0452] Decode: 11.8ms | Pre: 1.0ms | YOLO: 12.8ms | DINOv2: 15.3ms (1 crops) | Overhead: 0.9ms | Total: 42.5ms
2026-07-20 18:00:20.752 [DEBUG] [Frame 0453] Decode: 11.3ms | Pre: 1.0ms | YOLO: 12.3ms | DINOv2: 29.9ms (2 crops) | Overhead: 0.7ms | Total: 56.7ms
2026-07-20 18:00:20.812 [DEBUG] [Frame 0454] Decode: 12.6ms | Pre: 1.4ms | YOLO: 14.7ms | DINOv2: 29.4ms (2 crops) | Overhead: 0.5ms | Total: 60.2ms
2026-07-20 18:00:20.856 [DEBUG] [Frame 0455] Decode: 12.5ms | Pre: 1.3ms | YOLO: 13.2ms | DINOv2: 15.2ms (1 crops) | Overhead: 0.5ms | Total: 43.4ms
2026-07-20 18:00:20.933 [DEBUG] [Frame 0456] Decode: 12.5ms | Pre: 1.5ms | YOLO: 14.2ms | DINOv2: 46.4ms (3 crops) | Overhead: 0.9ms | Total: 77.6ms
2026-07-20 18:00:20.991 [DEBUG] [Frame 0457] Decode: 10.7ms | Pre: 1.4ms | YOLO: 13.5ms | DINOv2: 29.7ms (2 crops) | Overhead: 0.7ms | Total: 57.3ms
2026-07-20 18:00:21.051 [DEBUG] [Frame 0458] Decode: 12.6ms | Pre: 1.2ms | YOLO: 13.4ms | DINOv2: 30.6ms (2 crops) | Overhead: 0.5ms | Total: 60.1ms
2026-07-20 18:00:21.095 [DEBUG] [Frame 0459] Decode: 12.6ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: 15.0ms (1 crops) | Overhead: 0.6ms | Total: 44.3ms
2026-07-20 18:00:21.171 [DEBUG] [Frame 0460] Decode: 12.0ms | Pre: 1.1ms | YOLO: 13.9ms | DINOv2: 46.0ms (3 crops) | Overhead: 0.9ms | Total: 76.5ms
2026-07-20 18:00:21.213 [DEBUG] [Frame 0461] Decode: 11.8ms | Pre: 1.1ms | YOLO: 12.5ms | DINOv2: 14.7ms (1 crops) | Overhead: 0.8ms | Total: 41.8ms
2026-07-20 18:00:21.257 [DEBUG] [Frame 0462] Decode: 12.1ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: 15.5ms (1 crops) | Overhead: 0.7ms | Total: 43.3ms
2026-07-20 18:00:21.331 [DEBUG] [Frame 0463] Decode: 12.0ms | Pre: 1.2ms | YOLO: 12.3ms | DINOv2: 45.7ms (3 crops) | Overhead: 0.6ms | Total: 74.4ms
2026-07-20 18:00:21.404 [DEBUG] [Frame 0464] Decode: 10.8ms | Pre: 1.1ms | YOLO: 12.7ms | DINOv2: 45.9ms (3 crops) | Overhead: 0.7ms | Total: 73.5ms
2026-07-20 18:00:21.479 [DEBUG] [Frame 0465] Decode: 10.5ms | Pre: 1.4ms | YOLO: 12.8ms | DINOv2: 47.0ms (3 crops) | Overhead: 0.7ms | Total: 74.8ms
2026-07-20 18:00:21.541 [DEBUG] [Frame 0466] Decode: 11.6ms | Pre: 1.4ms | YOLO: 14.7ms | DINOv2: 31.0ms (2 crops) | Overhead: 0.8ms | Total: 61.3ms
2026-07-20 18:00:21.583 [DEBUG] [Frame 0467] Decode: 11.5ms | Pre: 1.4ms | YOLO: 12.4ms | DINOv2: 15.6ms (1 crops) | Overhead: 0.6ms | Total: 42.4ms
2026-07-20 18:00:21.641 [DEBUG] [Frame 0468] Decode: 11.3ms | Pre: 1.2ms | YOLO: 12.6ms | DINOv2: 30.7ms (2 crops) | Overhead: 0.8ms | Total: 58.2ms
2026-07-20 18:00:21.716 [DEBUG] [Frame 0469] Decode: 12.1ms | Pre: 1.4ms | YOLO: 13.3ms | DINOv2: 44.3ms (3 crops) | Overhead: 0.9ms | Total: 74.5ms
2026-07-20 18:00:21.759 [DEBUG] [Frame 0470] Decode: 12.0ms | Pre: 1.4ms | YOLO: 13.1ms | DINOv2: 15.4ms (1 crops) | Overhead: 0.7ms | Total: 43.3ms
2026-07-20 18:00:21.818 [DEBUG] [Frame 0471] Decode: 11.5ms | Pre: 1.0ms | YOLO: 13.7ms | DINOv2: 30.7ms (2 crops) | Overhead: 0.6ms | Total: 59.0ms
2026-07-20 18:00:21.893 [DEBUG] [Frame 0472] Decode: 10.7ms | Pre: 1.2ms | YOLO: 13.8ms | DINOv2: 46.6ms (3 crops) | Overhead: 0.7ms | Total: 75.4ms
2026-07-20 18:00:21.954 [DEBUG] [Frame 0473] Decode: 12.6ms | Pre: 1.4ms | YOLO: 12.7ms | DINOv2: 31.2ms (2 crops) | Overhead: 0.9ms | Total: 60.4ms
2026-07-20 18:00:21.996 [DEBUG] [Frame 0474] Decode: 10.6ms | Pre: 1.4ms | YOLO: 13.2ms | DINOv2: 15.4ms (1 crops) | Overhead: 1.0ms | Total: 42.2ms
2026-07-20 18:00:22.053 [DEBUG] [Frame 0475] Decode: 11.4ms | Pre: 1.0ms | YOLO: 12.4ms | DINOv2: 29.4ms (2 crops) | Overhead: 0.6ms | Total: 56.6ms
2026-07-20 18:00:22.113 [DEBUG] [Frame 0476] Decode: 12.2ms | Pre: 1.0ms | YOLO: 14.0ms | DINOv2: 30.8ms (2 crops) | Overhead: 0.7ms | Total: 60.5ms
2026-07-20 18:00:22.190 [DEBUG] [Frame 0477] Decode: 12.5ms | Pre: 1.4ms | YOLO: 13.8ms | DINOv2: 45.4ms (3 crops) | Overhead: 0.7ms | Total: 76.5ms
2026-07-20 18:00:22.248 [DEBUG] [Frame 0478] Decode: 12.4ms | Pre: 1.0ms | YOLO: 12.4ms | DINOv2: 30.2ms (2 crops) | Overhead: 0.6ms | Total: 58.4ms
2026-07-20 18:00:22.321 [DEBUG] [Frame 0479] Decode: 11.2ms | Pre: 1.3ms | YOLO: 13.0ms | DINOv2: 44.2ms (3 crops) | Overhead: 0.7ms | Total: 72.7ms
2026-07-20 18:00:22.378 [DEBUG] [Frame 0480] Decode: 11.5ms | Pre: 1.3ms | YOLO: 12.3ms | DINOv2: 30.4ms (2 crops) | Overhead: 0.6ms | Total: 57.5ms
2026-07-20 18:00:22.454 [DEBUG] [Frame 0481] Decode: 11.8ms | Pre: 1.1ms | YOLO: 12.7ms | DINOv2: 46.8ms (3 crops) | Overhead: 1.0ms | Total: 75.5ms
2026-07-20 18:00:22.526 [DEBUG] [Frame 0482] Decode: 10.3ms | Pre: 1.1ms | YOLO: 12.7ms | DINOv2: 45.4ms (3 crops) | Overhead: 0.9ms | Total: 72.7ms
2026-07-20 18:00:22.603 [DEBUG] [Frame 0483] Decode: 11.4ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: 47.0ms (3 crops) | Overhead: 0.8ms | Total: 76.3ms
2026-07-20 18:00:22.644 [DEBUG] [Frame 0484] Decode: 10.3ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: 15.5ms (1 crops) | Overhead: 0.7ms | Total: 41.2ms
2026-07-20 18:00:22.705 [DEBUG] [Frame 0485] Decode: 12.2ms | Pre: 1.0ms | YOLO: 14.1ms | DINOv2: 31.0ms (2 crops) | Overhead: 0.9ms | Total: 60.8ms
2026-07-20 18:00:22.779 [DEBUG] [Frame 0486] Decode: 11.1ms | Pre: 1.1ms | YOLO: 13.4ms | DINOv2: 45.9ms (3 crops) | Overhead: 0.7ms | Total: 74.3ms
2026-07-20 18:00:22.854 [DEBUG] [Frame 0487] Decode: 12.5ms | Pre: 1.1ms | YOLO: 12.5ms | DINOv2: 46.0ms (3 crops) | Overhead: 0.6ms | Total: 74.9ms
2026-07-20 18:00:22.914 [DEBUG] [Frame 0488] Decode: 12.3ms | Pre: 1.4ms | YOLO: 13.4ms | DINOv2: 30.7ms (2 crops) | Overhead: 0.8ms | Total: 60.1ms
2026-07-20 18:00:22.990 [DEBUG] [Frame 0489] Decode: 11.3ms | Pre: 1.0ms | YOLO: 14.2ms | DINOv2: 45.9ms (3 crops) | Overhead: 0.7ms | Total: 75.9ms
2026-07-20 18:00:23.050 [DEBUG] [Frame 0490] Decode: 12.1ms | Pre: 1.3ms | YOLO: 13.1ms | DINOv2: 30.7ms (2 crops) | Overhead: 0.7ms | Total: 59.6ms
2026-07-20 18:00:23.109 [DEBUG] [Frame 0491] Decode: 11.9ms | Pre: 1.5ms | YOLO: 13.2ms | DINOv2: 30.4ms (2 crops) | Overhead: 0.8ms | Total: 59.3ms
2026-07-20 18:00:23.152 [DEBUG] [Frame 0492] Decode: 11.3ms | Pre: 1.2ms | YOLO: 13.8ms | DINOv2: 14.9ms (1 crops) | Overhead: 1.0ms | Total: 42.9ms
2026-07-20 18:00:23.224 [DEBUG] [Frame 0493] Decode: 10.3ms | Pre: 1.1ms | YOLO: 13.1ms | DINOv2: 44.4ms (3 crops) | Overhead: 0.6ms | Total: 71.9ms
2026-07-20 18:00:23.281 [DEBUG] [Frame 0494] Decode: 10.2ms | Pre: 1.4ms | YOLO: 14.2ms | DINOv2: 29.9ms (2 crops) | Overhead: 0.5ms | Total: 57.7ms
2026-07-20 18:00:23.356 [DEBUG] [Frame 0495] Decode: 12.1ms | Pre: 1.4ms | YOLO: 13.4ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.7ms | Total: 74.8ms
2026-07-20 18:00:23.432 [DEBUG] [Frame 0496] Decode: 12.0ms | Pre: 1.2ms | YOLO: 14.1ms | DINOv2: 46.0ms (3 crops) | Overhead: 0.6ms | Total: 76.3ms
2026-07-20 18:00:23.492 [DEBUG] [Frame 0497] Decode: 11.9ms | Pre: 1.5ms | YOLO: 13.1ms | DINOv2: 30.4ms (2 crops) | Overhead: 0.6ms | Total: 59.3ms
2026-07-20 18:00:23.536 [DEBUG] [Frame 0498] Decode: 11.7ms | Pre: 1.1ms | YOLO: 13.9ms | DINOv2: 15.5ms (1 crops) | Overhead: 1.0ms | Total: 43.8ms
2026-07-20 18:00:23.579 [DEBUG] [Frame 0499] Decode: 12.5ms | Pre: 1.2ms | YOLO: 13.2ms | DINOv2: 14.7ms (1 crops) | Overhead: 0.7ms | Total: 43.2ms
2026-07-20 18:00:23.657 [DEBUG] [Frame 0500] Decode: 12.4ms | Pre: 1.3ms | YOLO: 14.6ms | DINOv2: 47.0ms (3 crops) | Overhead: 0.7ms | Total: 78.6ms
2026-07-20 18:00:23.700 [DEBUG] [Frame 0501] Decode: 11.3ms | Pre: 1.1ms | YOLO: 13.6ms | DINOv2: 15.3ms (1 crops) | Overhead: 0.6ms | Total: 42.8ms
2026-07-20 18:00:23.775 [DEBUG] [Frame 0502] Decode: 12.5ms | Pre: 1.4ms | YOLO: 13.2ms | DINOv2: 45.0ms (3 crops) | Overhead: 0.6ms | Total: 75.2ms
2026-07-20 18:00:23.816 [DEBUG] [Frame 0503] Decode: 10.2ms | Pre: 1.1ms | YOLO: 13.1ms | DINOv2: 14.9ms (1 crops) | Overhead: 0.7ms | Total: 40.8ms
2026-07-20 18:00:23.891 [DEBUG] [Frame 0504] Decode: 10.5ms | Pre: 1.0ms | YOLO: 13.9ms | DINOv2: 46.0ms (3 crops) | Overhead: 0.9ms | Total: 74.6ms
2026-07-20 18:00:23.933 [DEBUG] [Frame 0505] Decode: 10.3ms | Pre: 1.5ms | YOLO: 13.2ms | DINOv2: 15.4ms (1 crops) | Overhead: 0.8ms | Total: 41.9ms
2026-07-20 18:00:24.009 [DEBUG] [Frame 0506] Decode: 12.0ms | Pre: 1.5ms | YOLO: 13.1ms | DINOv2: 46.6ms (3 crops) | Overhead: 0.7ms | Total: 76.2ms
2026-07-20 18:00:24.084 [DEBUG] [Frame 0507] Decode: 12.4ms | Pre: 1.3ms | YOLO: 13.3ms | DINOv2: 44.4ms (3 crops) | Overhead: 0.9ms | Total: 75.0ms
2026-07-20 18:00:24.158 [DEBUG] [Frame 0508] Decode: 12.0ms | Pre: 1.3ms | YOLO: 14.2ms | DINOv2: 44.2ms (3 crops) | Overhead: 0.6ms | Total: 74.6ms
2026-07-20 18:00:24.200 [DEBUG] [Frame 0509] Decode: 11.3ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: 14.7ms (1 crops) | Overhead: 0.6ms | Total: 41.5ms
2026-07-20 18:00:24.243 [DEBUG] [Frame 0510] Decode: 10.7ms | Pre: 1.2ms | YOLO: 14.5ms | DINOv2: 14.9ms (1 crops) | Overhead: 0.8ms | Total: 42.9ms
2026-07-20 18:00:24.317 [DEBUG] [Frame 0511] Decode: 10.8ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: 45.3ms (3 crops) | Overhead: 0.6ms | Total: 73.9ms
2026-07-20 18:00:24.360 [DEBUG] [Frame 0512] Decode: 11.7ms | Pre: 1.4ms | YOLO: 14.0ms | DINOv2: 14.8ms (1 crops) | Overhead: 0.9ms | Total: 43.5ms
2026-07-20 18:00:24.403 [DEBUG] [Frame 0513] Decode: 11.0ms | Pre: 1.4ms | YOLO: 14.6ms | DINOv2: 14.8ms (1 crops) | Overhead: 0.7ms | Total: 43.3ms
2026-07-20 18:00:24.479 [DEBUG] [Frame 0514] Decode: 11.7ms | Pre: 1.0ms | YOLO: 14.6ms | DINOv2: 45.6ms (3 crops) | Overhead: 0.9ms | Total: 76.1ms
2026-07-20 18:00:24.539 [DEBUG] [Frame 0515] Decode: 11.7ms | Pre: 1.0ms | YOLO: 13.5ms | DINOv2: 30.6ms (2 crops) | Overhead: 0.9ms | Total: 59.3ms
2026-07-20 18:00:24.599 [DEBUG] [Frame 0516] Decode: 12.5ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: 30.1ms (2 crops) | Overhead: 0.8ms | Total: 60.0ms
2026-07-20 18:00:24.640 [DEBUG] [Frame 0517] Decode: 10.6ms | Pre: 1.1ms | YOLO: 13.7ms | DINOv2: 14.9ms (1 crops) | Overhead: 0.5ms | Total: 41.6ms
2026-07-20 18:00:24.699 [DEBUG] [Frame 0518] Decode: 12.3ms | Pre: 1.0ms | YOLO: 12.8ms | DINOv2: 30.8ms (2 crops) | Overhead: 0.5ms | Total: 58.9ms
2026-07-20 18:00:24.757 [DEBUG] [Frame 0519] Decode: 11.7ms | Pre: 1.1ms | YOLO: 12.4ms | DINOv2: 29.9ms (2 crops) | Overhead: 0.7ms | Total: 57.5ms
2026-07-20 18:00:24.815 [DEBUG] [Frame 0520] Decode: 12.3ms | Pre: 1.1ms | YOLO: 12.4ms | DINOv2: 30.2ms (2 crops) | Overhead: 1.0ms | Total: 58.4ms
2026-07-20 18:00:24.891 [DEBUG] [Frame 0521] Decode: 12.7ms | Pre: 1.0ms | YOLO: 13.6ms | DINOv2: 44.7ms (3 crops) | Overhead: 0.8ms | Total: 75.3ms
2026-07-20 18:00:24.950 [DEBUG] [Frame 0522] Decode: 11.3ms | Pre: 1.2ms | YOLO: 14.3ms | DINOv2: 30.5ms (2 crops) | Overhead: 0.9ms | Total: 59.7ms
2026-07-20 18:00:25.027 [DEBUG] [Frame 0523] Decode: 11.6ms | Pre: 1.1ms | YOLO: 14.2ms | DINOv2: 46.3ms (3 crops) | Overhead: 0.5ms | Total: 76.3ms
2026-07-20 18:00:25.070 [DEBUG] [Frame 0524] Decode: 11.2ms | Pre: 1.2ms | YOLO: 14.1ms | DINOv2: 15.4ms (1 crops) | Overhead: 1.0ms | Total: 43.5ms
2026-07-20 18:00:25.145 [DEBUG] [Frame 0525] Decode: 10.9ms | Pre: 1.0ms | YOLO: 14.2ms | DINOv2: 45.1ms (3 crops) | Overhead: 0.8ms | Total: 74.6ms
2026-07-20 18:00:25.188 [DEBUG] [Frame 0526] Decode: 11.8ms | Pre: 1.2ms | YOLO: 14.0ms | DINOv2: 14.9ms (1 crops) | Overhead: 0.8ms | Total: 43.5ms
2026-07-20 18:00:25.247 [DEBUG] [Frame 0527] Decode: 11.6ms | Pre: 1.5ms | YOLO: 14.0ms | DINOv2: 29.6ms (2 crops) | Overhead: 0.7ms | Total: 59.0ms
2026-07-20 18:00:25.306 [DEBUG] [Frame 0528] Decode: 11.9ms | Pre: 1.3ms | YOLO: 13.4ms | DINOv2: 30.2ms (2 crops) | Overhead: 0.7ms | Total: 59.1ms
2026-07-20 18:00:25.382 [DEBUG] [Frame 0529] Decode: 11.9ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: 45.9ms (3 crops) | Overhead: 0.5ms | Total: 75.3ms
2026-07-20 18:00:25.458 [DEBUG] [Frame 0530] Decode: 12.7ms | Pre: 1.2ms | YOLO: 13.8ms | DINOv2: 45.2ms (3 crops) | Overhead: 0.7ms | Total: 76.3ms
2026-07-20 18:00:25.531 [DEBUG] [Frame 0531] Decode: 10.5ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.9ms | Total: 73.3ms
2026-07-20 18:00:25.591 [DEBUG] [Frame 0532] Decode: 10.8ms | Pre: 1.2ms | YOLO: 14.1ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.5ms | Total: 59.4ms
2026-07-20 18:00:25.666 [DEBUG] [Frame 0533] Decode: 11.3ms | Pre: 1.2ms | YOLO: 13.5ms | DINOv2: 46.3ms (3 crops) | Overhead: 0.7ms | Total: 75.6ms
2026-07-20 18:00:25.708 [DEBUG] [Frame 0534] Decode: 10.5ms | Pre: 1.3ms | YOLO: 12.5ms | DINOv2: 15.6ms (1 crops) | Overhead: 0.6ms | Total: 41.4ms
2026-07-20 18:00:25.780 [DEBUG] [Frame 0535] Decode: 10.5ms | Pre: 1.3ms | YOLO: 13.2ms | DINOv2: 44.2ms (3 crops) | Overhead: 0.7ms | Total: 72.5ms
2026-07-20 18:00:25.854 [DEBUG] [Frame 0536] Decode: 10.7ms | Pre: 1.3ms | YOLO: 13.7ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.8ms | Total: 73.4ms
2026-07-20 18:00:25.913 [DEBUG] [Frame 0537] Decode: 11.2ms | Pre: 1.0ms | YOLO: 13.6ms | DINOv2: 31.4ms (2 crops) | Overhead: 0.9ms | Total: 59.7ms
2026-07-20 18:00:25.955 [DEBUG] [Frame 0538] Decode: 11.8ms | Pre: 1.1ms | YOLO: 12.6ms | DINOv2: 15.0ms (1 crops) | Overhead: 0.6ms | Total: 42.0ms
2026-07-20 18:00:26.029 [DEBUG] [Frame 0539] Decode: 12.0ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: 44.6ms (3 crops) | Overhead: 0.8ms | Total: 73.4ms
2026-07-20 18:00:26.070 [DEBUG] [Frame 0540] Decode: 10.2ms | Pre: 1.1ms | YOLO: 13.2ms | DINOv2: 15.0ms (1 crops) | Overhead: 0.9ms | Total: 41.2ms
2026-07-20 18:00:26.112 [DEBUG] [Frame 0541] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: 15.4ms (1 crops) | Overhead: 0.6ms | Total: 42.2ms
2026-07-20 18:00:26.171 [DEBUG] [Frame 0542] Decode: 10.5ms | Pre: 1.4ms | YOLO: 13.4ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.9ms | Total: 58.8ms
2026-07-20 18:00:26.230 [DEBUG] [Frame 0543] Decode: 12.3ms | Pre: 1.1ms | YOLO: 13.4ms | DINOv2: 30.1ms (2 crops) | Overhead: 1.0ms | Total: 59.5ms
2026-07-20 18:00:26.288 [DEBUG] [Frame 0544] Decode: 10.7ms | Pre: 1.1ms | YOLO: 12.4ms | DINOv2: 31.3ms (2 crops) | Overhead: 0.7ms | Total: 57.6ms
2026-07-20 18:00:26.346 [DEBUG] [Frame 0545] Decode: 11.8ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: 30.1ms (2 crops) | Overhead: 0.6ms | Total: 58.1ms
2026-07-20 18:00:26.405 [DEBUG] [Frame 0546] Decode: 10.2ms | Pre: 1.3ms | YOLO: 13.9ms | DINOv2: 31.2ms (2 crops) | Overhead: 0.6ms | Total: 58.8ms
2026-07-20 18:00:26.449 [DEBUG] [Frame 0547] Decode: 11.3ms | Pre: 1.2ms | YOLO: 14.5ms | DINOv2: 15.6ms (1 crops) | Overhead: 0.7ms | Total: 44.1ms
2026-07-20 18:00:26.525 [DEBUG] [Frame 0548] Decode: 11.9ms | Pre: 1.4ms | YOLO: 14.1ms | DINOv2: 45.7ms (3 crops) | Overhead: 0.5ms | Total: 76.2ms
