2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: ONNX_NPU)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: ONNX Runtime (Hexagon NPU EP) [INT8]
    - Feature Extractor Backend: ONNX Runtime (Hexagon NPU EP) [INT8]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.510 [DEBUG] [Frame 0000] Decode: 11.4ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 27.6ms
2026-07-20 18:00:19.320 [DEBUG] [Frame 0456] Decode: 11.3ms | Pre: 1.3ms | YOLO: 12.9ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.7ms | Total: 39.5ms
2026-07-20 18:00:19.374 [DEBUG] [Frame 0457] Decode: 12.3ms | Pre: 1.5ms | YOLO: 12.7ms | DINOv2: 24.5ms (2 crops) | Overhead: 0.9ms | Total: 53.5ms
2026-07-20 18:00:19.413 [DEBUG] [Frame 0458] Decode: 10.9ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: 11.7ms (1 crops) | Overhead: 1.0ms | Total: 39.2ms
2026-07-20 18:00:19.452 [DEBUG] [Frame 0459] Decode: 11.9ms | Pre: 1.1ms | YOLO: 12.7ms | DINOv2: 11.9ms (1 crops) | Overhead: 0.9ms | Total: 39.3ms
2026-07-20 18:00:19.494 [DEBUG] [Frame 0460] Decode: 12.3ms | Pre: 1.5ms | YOLO: 13.9ms | DINOv2: 12.1ms (1 crops) | Overhead: 1.0ms | Total: 41.5ms
2026-07-20 18:00:19.535 [DEBUG] [Frame 0461] Decode: 12.4ms | Pre: 1.4ms | YOLO: 13.6ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.8ms | Total: 40.7ms
2026-07-20 18:00:19.589 [DEBUG] [Frame 0462] Decode: 12.5ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: 24.8ms (2 crops) | Overhead: 0.6ms | Total: 54.6ms
2026-07-20 18:00:19.652 [DEBUG] [Frame 0463] Decode: 10.7ms | Pre: 1.4ms | YOLO: 13.2ms | DINOv2: 34.8ms (3 crops) | Overhead: 0.8ms | Total: 63.2ms
2026-07-20 18:00:19.690 [DEBUG] [Frame 0464] Decode: 10.3ms | Pre: 1.4ms | YOLO: 13.0ms | DINOv2: 11.8ms (1 crops) | Overhead: 0.8ms | Total: 38.1ms
2026-07-20 18:00:19.742 [DEBUG] [Frame 0465] Decode: 12.0ms | Pre: 1.1ms | YOLO: 12.2ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.7ms | Total: 51.1ms
2026-07-20 18:00:19.805 [DEBUG] [Frame 0466] Decode: 10.5ms | Pre: 1.5ms | YOLO: 13.2ms | DINOv2: 35.2ms (3 crops) | Overhead: 0.9ms | Total: 63.7ms
2026-07-20 18:00:19.871 [DEBUG] [Frame 0467] Decode: 12.6ms | Pre: 1.5ms | YOLO: 12.3ms | DINOv2: 35.7ms (3 crops) | Overhead: 1.0ms | Total: 65.5ms
2026-07-20 18:00:19.935 [DEBUG] [Frame 0468] Decode: 10.3ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: 36.2ms (3 crops) | Overhead: 0.8ms | Total: 63.8ms
2026-07-20 18:00:19.974 [DEBUG] [Frame 0469] Decode: 11.4ms | Pre: 1.2ms | YOLO: 13.3ms | DINOv2: 12.2ms (1 crops) | Overhead: 0.8ms | Total: 39.6ms
2026-07-20 18:00:20.039 [DEBUG] [Frame 0470] Decode: 10.5ms | Pre: 1.2ms | YOLO: 12.4ms | DINOv2: 37.2ms (3 crops) | Overhead: 0.8ms | Total: 64.5ms
2026-07-20 18:00:20.090 [DEBUG] [Frame 0471] Decode: 11.1ms | Pre: 1.2ms | YOLO: 12.6ms | DINOv2: 23.6ms (2 crops) | Overhead: 0.9ms | Total: 50.9ms
2026-07-20 18:00:20.144 [DEBUG] [Frame 0472] Decode: 12.6ms | Pre: 1.3ms | YOLO: 14.1ms | DINOv2: 24.2ms (2 crops) | Overhead: 0.5ms | Total: 54.4ms
2026-07-20 18:00:20.211 [DEBUG] [Frame 0473] Decode: 11.5ms | Pre: 1.2ms | YOLO: 13.6ms | DINOv2: 37.7ms (3 crops) | Overhead: 0.6ms | Total: 67.0ms
2026-07-20 18:00:20.250 [DEBUG] [Frame 0474] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.4ms | DINOv2: 12.4ms (1 crops) | Overhead: 0.6ms | Total: 38.9ms
2026-07-20 18:00:20.316 [DEBUG] [Frame 0475] Decode: 10.8ms | Pre: 1.0ms | YOLO: 13.4ms | DINOv2: 37.6ms (3 crops) | Overhead: 0.7ms | Total: 66.3ms
2026-07-20 18:00:20.385 [DEBUG] [Frame 0476] Decode: 12.5ms | Pre: 1.5ms | YOLO: 14.0ms | DINOv2: 37.2ms (3 crops) | Overhead: 0.9ms | Total: 68.5ms
2026-07-20 18:00:20.436 [DEBUG] [Frame 0477] Decode: 10.7ms | Pre: 1.2ms | YOLO: 13.3ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.6ms | Total: 51.0ms
2026-07-20 18:00:20.503 [DEBUG] [Frame 0478] Decode: 12.4ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: 35.9ms (3 crops) | Overhead: 1.0ms | Total: 66.9ms
2026-07-20 18:00:20.555 [DEBUG] [Frame 0479] Decode: 10.5ms | Pre: 1.2ms | YOLO: 13.2ms | DINOv2: 25.0ms (2 crops) | Overhead: 0.8ms | Total: 52.3ms
2026-07-20 18:00:20.608 [DEBUG] [Frame 0480] Decode: 12.1ms | Pre: 1.4ms | YOLO: 12.7ms | DINOv2: 24.8ms (2 crops) | Overhead: 0.5ms | Total: 53.2ms
2026-07-20 18:00:20.672 [DEBUG] [Frame 0481] Decode: 10.4ms | Pre: 1.3ms | YOLO: 12.4ms | DINOv2: 36.3ms (3 crops) | Overhead: 0.9ms | Total: 63.4ms
2026-07-20 18:00:20.712 [DEBUG] [Frame 0482] Decode: 11.9ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: 11.9ms (1 crops) | Overhead: 0.7ms | Total: 40.6ms
2026-07-20 18:00:20.753 [DEBUG] [Frame 0483] Decode: 11.9ms | Pre: 1.3ms | YOLO: 13.3ms | DINOv2: 12.6ms (1 crops) | Overhead: 0.7ms | Total: 40.5ms
2026-07-20 18:00:20.820 [DEBUG] [Frame 0484] Decode: 12.4ms | Pre: 1.1ms | YOLO: 13.3ms | DINOv2: 37.3ms (3 crops) | Overhead: 0.8ms | Total: 67.5ms
2026-07-20 18:00:20.888 [DEBUG] [Frame 0485] Decode: 11.4ms | Pre: 1.2ms | YOLO: 14.7ms | DINOv2: 37.7ms (3 crops) | Overhead: 0.6ms | Total: 68.2ms
2026-07-20 18:00:20.927 [DEBUG] [Frame 0486] Decode: 10.9ms | Pre: 1.1ms | YOLO: 12.4ms | DINOv2: 12.6ms (1 crops) | Overhead: 0.5ms | Total: 38.4ms
2026-07-20 18:00:20.993 [DEBUG] [Frame 0487] Decode: 11.4ms | Pre: 1.3ms | YOLO: 13.1ms | DINOv2: 36.9ms (3 crops) | Overhead: 0.5ms | Total: 65.9ms
2026-07-20 18:00:21.046 [DEBUG] [Frame 0488] Decode: 11.5ms | Pre: 1.3ms | YOLO: 13.7ms | DINOv2: 24.4ms (2 crops) | Overhead: 0.9ms | Total: 53.4ms
2026-07-20 18:00:21.100 [DEBUG] [Frame 0489] Decode: 12.5ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: 24.0ms (2 crops) | Overhead: 0.7ms | Total: 53.6ms
2026-07-20 18:00:21.139 [DEBUG] [Frame 0490] Decode: 12.1ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.8ms | Total: 39.5ms
2026-07-20 18:00:21.191 [DEBUG] [Frame 0491] Decode: 11.1ms | Pre: 1.5ms | YOLO: 13.3ms | DINOv2: 24.2ms (2 crops) | Overhead: 0.6ms | Total: 52.1ms
2026-07-20 18:00:21.231 [DEBUG] [Frame 0492] Decode: 12.3ms | Pre: 1.2ms | YOLO: 12.5ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.7ms | Total: 39.3ms
2026-07-20 18:00:21.272 [DEBUG] [Frame 0493] Decode: 11.9ms | Pre: 1.2ms | YOLO: 14.6ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.8ms | Total: 41.9ms
2026-07-20 18:00:21.323 [DEBUG] [Frame 0494] Decode: 11.2ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.8ms | Total: 51.0ms
2026-07-20 18:00:21.378 [DEBUG] [Frame 0495] Decode: 12.3ms | Pre: 1.3ms | YOLO: 14.4ms | DINOv2: 24.2ms (2 crops) | Overhead: 0.7ms | Total: 54.6ms
2026-07-20 18:00:21.446 [DEBUG] [Frame 0496] Decode: 11.7ms | Pre: 1.0ms | YOLO: 14.5ms | DINOv2: 37.4ms (3 crops) | Overhead: 0.7ms | Total: 67.7ms
2026-07-20 18:00:21.486 [DEBUG] [Frame 0497] Decode: 12.6ms | Pre: 1.2ms | YOLO: 12.5ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.6ms | Total: 40.1ms
2026-07-20 18:00:21.526 [DEBUG] [Frame 0498] Decode: 12.2ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: 12.5ms (1 crops) | Overhead: 1.0ms | Total: 40.2ms
2026-07-20 18:00:21.567 [DEBUG] [Frame 0499] Decode: 11.8ms | Pre: 1.5ms | YOLO: 14.0ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.7ms | Total: 40.8ms
2026-07-20 18:00:21.630 [DEBUG] [Frame 0500] Decode: 11.0ms | Pre: 1.1ms | YOLO: 12.6ms | DINOv2: 35.1ms (3 crops) | Overhead: 0.7ms | Total: 63.0ms
2026-07-20 18:00:21.697 [DEBUG] [Frame 0501] Decode: 12.0ms | Pre: 1.4ms | YOLO: 14.4ms | DINOv2: 36.2ms (3 crops) | Overhead: 0.9ms | Total: 67.3ms
2026-07-20 18:00:21.761 [DEBUG] [Frame 0502] Decode: 10.7ms | Pre: 1.2ms | YOLO: 12.8ms | DINOv2: 36.6ms (3 crops) | Overhead: 0.7ms | Total: 64.2ms
2026-07-20 18:00:21.801 [DEBUG] [Frame 0503] Decode: 11.2ms | Pre: 1.0ms | YOLO: 13.4ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.9ms | Total: 39.3ms
2026-07-20 18:00:21.853 [DEBUG] [Frame 0504] Decode: 10.8ms | Pre: 1.0ms | YOLO: 13.7ms | DINOv2: 24.9ms (2 crops) | Overhead: 0.8ms | Total: 52.7ms
2026-07-20 18:00:21.920 [DEBUG] [Frame 0505] Decode: 12.3ms | Pre: 1.3ms | YOLO: 13.6ms | DINOv2: 36.0ms (3 crops) | Overhead: 0.7ms | Total: 66.2ms
2026-07-20 18:00:21.961 [DEBUG] [Frame 0506] Decode: 12.0ms | Pre: 1.4ms | YOLO: 13.7ms | DINOv2: 12.2ms (1 crops) | Overhead: 0.9ms | Total: 41.0ms
2026-07-20 18:00:22.027 [DEBUG] [Frame 0507] Decode: 12.3ms | Pre: 1.1ms | YOLO: 13.2ms | DINOv2: 36.8ms (3 crops) | Overhead: 0.6ms | Total: 66.2ms
2026-07-20 18:00:22.080 [DEBUG] [Frame 0508] Decode: 12.2ms | Pre: 1.1ms | YOLO: 13.0ms | DINOv2: 24.9ms (2 crops) | Overhead: 0.6ms | Total: 53.3ms
2026-07-20 18:00:22.120 [DEBUG] [Frame 0509] Decode: 12.2ms | Pre: 1.2ms | YOLO: 13.1ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.9ms | Total: 40.2ms
2026-07-20 18:00:22.185 [DEBUG] [Frame 0510] Decode: 11.3ms | Pre: 1.1ms | YOLO: 13.6ms | DINOv2: 35.3ms (3 crops) | Overhead: 0.8ms | Total: 64.7ms
2026-07-20 18:00:22.225 [DEBUG] [Frame 0511] Decode: 10.8ms | Pre: 1.3ms | YOLO: 14.2ms | DINOv2: 12.6ms (1 crops) | Overhead: 0.9ms | Total: 40.4ms
2026-07-20 18:00:22.266 [DEBUG] [Frame 0512] Decode: 12.3ms | Pre: 1.1ms | YOLO: 13.1ms | DINOv2: 12.6ms (1 crops) | Overhead: 0.8ms | Total: 40.6ms
2026-07-20 18:00:22.306 [DEBUG] [Frame 0513] Decode: 11.8ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: 12.1ms (1 crops) | Overhead: 0.6ms | Total: 40.3ms
2026-07-20 18:00:22.358 [DEBUG] [Frame 0514] Decode: 11.2ms | Pre: 1.0ms | YOLO: 13.3ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.9ms | Total: 51.4ms
2026-07-20 18:00:22.396 [DEBUG] [Frame 0515] Decode: 11.3ms | Pre: 1.3ms | YOLO: 12.4ms | DINOv2: 11.6ms (1 crops) | Overhead: 0.5ms | Total: 37.9ms
2026-07-20 18:00:22.461 [DEBUG] [Frame 0516] Decode: 11.7ms | Pre: 1.3ms | YOLO: 13.8ms | DINOv2: 35.6ms (3 crops) | Overhead: 0.7ms | Total: 65.6ms
2026-07-20 18:00:22.514 [DEBUG] [Frame 0517] Decode: 10.8ms | Pre: 1.5ms | YOLO: 13.4ms | DINOv2: 24.6ms (2 crops) | Overhead: 0.6ms | Total: 52.4ms
2026-07-20 18:00:22.577 [DEBUG] [Frame 0518] Decode: 11.7ms | Pre: 1.3ms | YOLO: 12.2ms | DINOv2: 35.1ms (3 crops) | Overhead: 0.6ms | Total: 63.7ms
2026-07-20 18:00:22.618 [DEBUG] [Frame 0519] Decode: 12.6ms | Pre: 1.2ms | YOLO: 12.9ms | DINOv2: 12.3ms (1 crops) | Overhead: 0.7ms | Total: 40.5ms
2026-07-20 18:00:22.684 [DEBUG] [Frame 0520] Decode: 12.4ms | Pre: 1.4ms | YOLO: 12.2ms | DINOv2: 37.5ms (3 crops) | Overhead: 0.9ms | Total: 66.6ms
2026-07-20 18:00:22.751 [DEBUG] [Frame 0521] Decode: 12.3ms | Pre: 1.4ms | YOLO: 13.3ms | DINOv2: 36.9ms (3 crops) | Overhead: 0.5ms | Total: 67.1ms
2026-07-20 18:00:22.814 [DEBUG] [Frame 0522] Decode: 10.4ms | Pre: 1.3ms | YOLO: 13.1ms | DINOv2: 35.0ms (3 crops) | Overhead: 0.8ms | Total: 62.8ms
2026-07-20 18:00:22.866 [DEBUG] [Frame 0523] Decode: 12.2ms | Pre: 1.1ms | YOLO: 12.9ms | DINOv2: 23.7ms (2 crops) | Overhead: 0.6ms | Total: 51.9ms
2026-07-20 18:00:22.921 [DEBUG] [Frame 0524] Decode: 12.0ms | Pre: 1.1ms | YOLO: 14.5ms | DINOv2: 25.0ms (2 crops) | Overhead: 0.5ms | Total: 54.6ms
2026-07-20 18:00:22.989 [DEBUG] [Frame 0525] Decode: 12.1ms | Pre: 1.0ms | YOLO: 14.3ms | DINOv2: 37.2ms (3 crops) | Overhead: 0.6ms | Total: 67.9ms
2026-07-20 18:00:23.029 [DEBUG] [Frame 0526] Decode: 11.7ms | Pre: 1.4ms | YOLO: 14.0ms | DINOv2: 11.8ms (1 crops) | Overhead: 0.6ms | Total: 40.2ms
2026-07-20 18:00:23.069 [DEBUG] [Frame 0527] Decode: 11.8ms | Pre: 1.0ms | YOLO: 13.9ms | DINOv2: 11.9ms (1 crops) | Overhead: 0.8ms | Total: 40.1ms
2026-07-20 18:00:23.135 [DEBUG] [Frame 0528] Decode: 10.8ms | Pre: 1.2ms | YOLO: 13.8ms | DINOv2: 37.2ms (3 crops) | Overhead: 0.9ms | Total: 66.1ms
2026-07-20 18:00:23.189 [DEBUG] [Frame 0529] Decode: 12.0ms | Pre: 1.3ms | YOLO: 14.6ms | DINOv2: 24.2ms (2 crops) | Overhead: 0.8ms | Total: 54.4ms
2026-07-20 18:00:23.244 [DEBUG] [Frame 0530] Decode: 12.2ms | Pre: 1.3ms | YOLO: 13.5ms | DINOv2: 25.1ms (2 crops) | Overhead: 0.5ms | Total: 54.2ms
2026-07-20 18:00:23.294 [DEBUG] [Frame 0531] Decode: 10.3ms | Pre: 1.3ms | YOLO: 12.5ms | DINOv2: 24.1ms (2 crops) | Overhead: 0.6ms | Total: 50.5ms
2026-07-20 18:00:23.333 [DEBUG] [Frame 0532] Decode: 11.5ms | Pre: 1.3ms | YOLO: 12.5ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.6ms | Total: 39.2ms
2026-07-20 18:00:23.374 [DEBUG] [Frame 0533] Decode: 12.0ms | Pre: 1.1ms | YOLO: 14.2ms | DINOv2: 11.9ms (1 crops) | Overhead: 0.7ms | Total: 40.9ms
2026-07-20 18:00:23.412 [DEBUG] [Frame 0534] Decode: 10.5ms | Pre: 1.3ms | YOLO: 12.3ms | DINOv2: 12.4ms (1 crops) | Overhead: 0.5ms | Total: 38.0ms
2026-07-20 18:00:23.464 [DEBUG] [Frame 0535] Decode: 11.8ms | Pre: 1.1ms | YOLO: 13.3ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.9ms | Total: 51.8ms
2026-07-20 18:00:23.518 [DEBUG] [Frame 0536] Decode: 12.0ms | Pre: 1.3ms | YOLO: 13.9ms | DINOv2: 24.2ms (2 crops) | Overhead: 1.0ms | Total: 53.7ms
2026-07-20 18:00:23.559 [DEBUG] [Frame 0537] Decode: 11.8ms | Pre: 1.4ms | YOLO: 14.4ms | DINOv2: 12.2ms (1 crops) | Overhead: 0.8ms | Total: 41.4ms
2026-07-20 18:00:23.599 [DEBUG] [Frame 0538] Decode: 11.1ms | Pre: 1.2ms | YOLO: 14.2ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.5ms | Total: 39.9ms
2026-07-20 18:00:23.664 [DEBUG] [Frame 0539] Decode: 10.5ms | Pre: 1.1ms | YOLO: 12.8ms | DINOv2: 37.6ms (3 crops) | Overhead: 0.7ms | Total: 65.1ms
2026-07-20 18:00:23.731 [DEBUG] [Frame 0540] Decode: 11.1ms | Pre: 1.0ms | YOLO: 14.4ms | DINOv2: 37.4ms (3 crops) | Overhead: 0.9ms | Total: 67.3ms
2026-07-20 18:00:23.797 [DEBUG] [Frame 0541] Decode: 12.3ms | Pre: 1.4ms | YOLO: 13.3ms | DINOv2: 34.8ms (3 crops) | Overhead: 0.9ms | Total: 65.4ms
2026-07-20 18:00:23.861 [DEBUG] [Frame 0542] Decode: 11.1ms | Pre: 1.3ms | YOLO: 13.1ms | DINOv2: 35.7ms (3 crops) | Overhead: 0.6ms | Total: 64.0ms
2026-07-20 18:00:23.902 [DEBUG] [Frame 0543] Decode: 11.9ms | Pre: 1.1ms | YOLO: 14.1ms | DINOv2: 12.4ms (1 crops) | Overhead: 0.9ms | Total: 41.2ms
2026-07-20 18:00:23.966 [DEBUG] [Frame 0544] Decode: 11.6ms | Pre: 1.2ms | YOLO: 13.7ms | DINOv2: 34.8ms (3 crops) | Overhead: 0.6ms | Total: 64.0ms
2026-07-20 18:00:24.018 [DEBUG] [Frame 0545] Decode: 10.3ms | Pre: 1.2ms | YOLO: 13.9ms | DINOv2: 23.9ms (2 crops) | Overhead: 0.8ms | Total: 51.7ms
2026-07-20 18:00:24.058 [DEBUG] [Frame 0546] Decode: 11.6ms | Pre: 1.3ms | YOLO: 13.0ms | DINOv2: 12.2ms (1 crops) | Overhead: 1.0ms | Total: 40.0ms
2026-07-20 18:00:24.123 [DEBUG] [Frame 0547] Decode: 11.3ms | Pre: 1.0ms | YOLO: 13.1ms | DINOv2: 37.0ms (3 crops) | Overhead: 0.9ms | Total: 65.6ms
2026-07-20 18:00:24.161 [DEBUG] [Frame 0548] Decode: 10.4ms | Pre: 1.2ms | YOLO: 13.0ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.9ms | Total: 38.0ms
2026-07-20 18:00:24.226 [DEBUG] [Frame 0549] Decode: 11.4ms | Pre: 1.1ms | YOLO: 12.6ms | DINOv2: 36.6ms (3 crops) | Overhead: 0.8ms | Total: 64.9ms
2026-07-20 18:00:24.291 [DEBUG] [Frame 0550] Decode: 10.3ms | Pre: 1.2ms | YOLO: 13.3ms | DINOv2: 36.8ms (3 crops) | Overhead: 0.7ms | Total: 64.6ms
2026-07-20 18:00:24.332 [DEBUG] [Frame 0551] Decode: 12.5ms | Pre: 1.1ms | YOLO: 13.5ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.9ms | Total: 40.9ms
2026-07-20 18:00:24.371 [DEBUG] [Frame 0552] Decode: 10.4ms | Pre: 1.0ms | YOLO: 13.7ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.9ms | Total: 38.9ms
2026-07-20 18:00:24.437 [DEBUG] [Frame 0553] Decode: 12.4ms | Pre: 1.4ms | YOLO: 12.8ms | DINOv2: 36.1ms (3 crops) | Overhead: 1.0ms | Total: 66.4ms
2026-07-20 18:00:24.492 [DEBUG] [Frame 0554] Decode: 12.7ms | Pre: 1.5ms | YOLO: 14.6ms | DINOv2: 24.3ms (2 crops) | Overhead: 0.8ms | Total: 55.3ms
2026-07-20 18:00:24.533 [DEBUG] [Frame 0555] Decode: 11.9ms | Pre: 1.5ms | YOLO: 13.6ms | DINOv2: 11.9ms (1 crops) | Overhead: 0.9ms | Total: 40.6ms
2026-07-20 18:00:24.585 [DEBUG] [Frame 0556] Decode: 10.3ms | Pre: 1.3ms | YOLO: 14.6ms | DINOv2: 23.6ms (2 crops) | Overhead: 0.8ms | Total: 52.1ms
2026-07-20 18:00:24.628 [DEBUG] [Frame 0557] Decode: 12.4ms | Pre: 1.4ms | YOLO: 14.6ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.8ms | Total: 42.5ms
2026-07-20 18:00:24.667 [DEBUG] [Frame 0558] Decode: 11.5ms | Pre: 1.2ms | YOLO: 13.1ms | DINOv2: 12.0ms (1 crops) | Overhead: 0.7ms | Total: 39.3ms
2026-07-20 18:00:24.709 [DEBUG] [Frame 0559] Decode: 12.6ms | Pre: 1.2ms | YOLO: 14.0ms | DINOv2: 12.5ms (1 crops) | Overhead: 0.9ms | Total: 41.9ms
2026-07-20 18:00:24.762 [DEBUG] [Frame 0560] Decode: 11.3ms | Pre: 1.5ms | YOLO: 13.3ms | DINOv2: 24.7ms (2 crops) | Overhead: 0.6ms | Total: 52.8ms
2026-07-20 18:00:24.827 [DEBUG] [Frame 0561] Decode: 11.0ms | Pre: 1.5ms | YOLO: 13.2ms | DINOv2: 36.0ms (3 crops) | Overhead: 0.9ms | Total: 65.1ms
2026-07-20 18:00:24.891 [DEBUG] [Frame 0562] Decode: 11.0ms | Pre: 1.3ms | YOLO: 12.5ms | DINOv2: 35.8ms (3 crops) | Overhead: 0.8ms | Total: 64.1ms
2026-07-20 18:00:24.944 [DEBUG] [Frame 0563] Decode: 12.3ms | Pre: 1.1ms | YOLO: 14.3ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.7ms | Total: 53.3ms
2026-07-20 18:00:24.985 [DEBUG] [Frame 0564] Decode: 11.5ms | Pre: 1.2ms | YOLO: 14.3ms | DINOv2: 12.1ms (1 crops) | Overhead: 1.0ms | Total: 40.8ms
2026-07-20 18:00:25.051 [DEBUG] [Frame 0565] Decode: 12.2ms | Pre: 1.0ms | YOLO: 13.6ms | DINOv2: 35.6ms (3 crops) | Overhead: 0.7ms | Total: 65.6ms
2026-07-20 18:00:25.090 [DEBUG] [Frame 0566] Decode: 11.2ms | Pre: 1.3ms | YOLO: 12.7ms | DINOv2: 12.3ms (1 crops) | Overhead: 0.8ms | Total: 39.1ms
2026-07-20 18:00:25.129 [DEBUG] [Frame 0567] Decode: 11.6ms | Pre: 1.3ms | YOLO: 12.6ms | DINOv2: 12.1ms (1 crops) | Overhead: 1.0ms | Total: 39.3ms
2026-07-20 18:00:25.182 [DEBUG] [Frame 0568] Decode: 10.7ms | Pre: 1.1ms | YOLO: 13.3ms | DINOv2: 24.9ms (2 crops) | Overhead: 0.7ms | Total: 52.6ms
2026-07-20 18:00:25.235 [DEBUG] [Frame 0569] Decode: 10.9ms | Pre: 1.0ms | YOLO: 14.2ms | DINOv2: 24.7ms (2 crops) | Overhead: 0.6ms | Total: 52.9ms
2026-07-20 18:00:25.300 [DEBUG] [Frame 0570] Decode: 11.5ms | Pre: 1.0ms | YOLO: 14.5ms | DINOv2: 35.4ms (3 crops) | Overhead: 0.7ms | Total: 65.7ms
2026-07-20 18:00:25.340 [DEBUG] [Frame 0571] Decode: 11.1ms | Pre: 1.5ms | YOLO: 12.8ms | DINOv2: 12.4ms (1 crops) | Overhead: 0.9ms | Total: 39.4ms
2026-07-20 18:00:25.405 [DEBUG] [Frame 0572] Decode: 11.0ms | Pre: 1.5ms | YOLO: 13.7ms | DINOv2: 36.6ms (3 crops) | Overhead: 0.6ms | Total: 65.8ms
2026-07-20 18:00:25.444 [DEBUG] [Frame 0573] Decode: 10.4ms | Pre: 1.2ms | YOLO: 13.5ms | DINOv2: 12.1ms (1 crops) | Overhead: 0.7ms | Total: 38.7ms
2026-07-20 18:00:25.510 [DEBUG] [Frame 0574] Decode: 11.9ms | Pre: 1.5ms | YOLO: 12.6ms | DINOv2: 36.4ms (3 crops) | Overhead: 0.9ms | Total: 65.5ms
2026-07-20 18:00:25.551 [DEBUG] [Frame 0575] Decode: 11.9ms | Pre: 1.1ms | YOLO: 14.6ms | DINOv2: 12.2ms (1 crops) | Overhead: 0.8ms | Total: 41.4ms
2026-07-20 18:00:25.601 [DEBUG] [Frame 0576] Decode: 10.6ms | Pre: 1.5ms | YOLO: 12.5ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.5ms | Total: 50.1ms
2026-07-20 18:00:25.669 [DEBUG] [Frame 0577] Decode: 11.0ms | Pre: 1.3ms | YOLO: 14.7ms | DINOv2: 37.5ms (3 crops) | Overhead: 0.9ms | Total: 67.8ms
2026-07-20 18:00:25.723 [DEBUG] [Frame 0578] Decode: 12.6ms | Pre: 1.1ms | YOLO: 14.2ms | DINOv2: 24.3ms (2 crops) | Overhead: 0.5ms | Total: 54.1ms
2026-07-20 18:00:25.788 [DEBUG] [Frame 0579] Decode: 12.7ms | Pre: 1.0ms | YOLO: 12.4ms | DINOv2: 36.1ms (3 crops) | Overhead: 0.5ms | Total: 65.2ms
2026-07-20 18:00:25.840 [DEBUG] [Frame 0580] Decode: 11.4ms | Pre: 1.2ms | YOLO: 12.7ms | DINOv2: 24.6ms (2 crops) | Overhead: 0.8ms | Total: 52.2ms
2026-07-20 18:00:25.906 [DEBUG] [Frame 0581] Decode: 10.8ms | Pre: 1.3ms | YOLO: 13.2ms | DINOv2: 37.1ms (3 crops) | Overhead: 0.6ms | Total: 65.5ms
2026-07-20 18:00:25.969 [DEBUG] [Frame 0582] Decode: 11.0ms | Pre: 1.4ms | YOLO: 12.5ms | DINOv2: 35.2ms (3 crops) | Overhead: 0.5ms | Total: 63.1ms
