2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: ONNX_GPU)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: ONNX Runtime (OpenCL GPU) [FP16]
    - Feature Extractor Backend: ONNX Runtime (OpenCL GPU) [FP16]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.233 [INFO] [Accelerator] Initializing OpenCL Context for Adreno GPU...
2026-07-20 18:00:00.683 [INFO] [Accelerator] OpenCL Kernels compiled and loaded successfully.
2026-07-20 18:00:00.688 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.718 [DEBUG] [Frame 0000] Decode: 10.2ms | Pre: 1.2ms | YOLO: 17.8ms | DINOv2: Skipped | Overhead: 0.9ms | Total: 30.1ms
2026-07-20 18:00:21.121 [DEBUG] [Frame 0411] Decode: 11.3ms | Pre: 1.3ms | YOLO: 18.7ms | DINOv2: 15.5ms (1 crops) | Overhead: 1.0ms | Total: 48.6ms
2026-07-20 18:00:21.203 [DEBUG] [Frame 0412] Decode: 11.7ms | Pre: 1.4ms | YOLO: 18.1ms | DINOv2: 48.3ms (3 crops) | Overhead: 0.5ms | Total: 82.3ms
2026-07-20 18:00:21.252 [DEBUG] [Frame 0413] Decode: 12.2ms | Pre: 1.4ms | YOLO: 18.2ms | DINOv2: 16.0ms (1 crops) | Overhead: 0.6ms | Total: 49.1ms
2026-07-20 18:00:21.320 [DEBUG] [Frame 0414] Decode: 12.2ms | Pre: 1.3ms | YOLO: 19.4ms | DINOv2: 32.2ms (2 crops) | Overhead: 0.8ms | Total: 67.7ms
2026-07-20 18:00:21.401 [DEBUG] [Frame 0415] Decode: 12.6ms | Pre: 1.1ms | YOLO: 18.0ms | DINOv2: 46.8ms (3 crops) | Overhead: 0.7ms | Total: 81.7ms
2026-07-20 18:00:21.451 [DEBUG] [Frame 0416] Decode: 12.1ms | Pre: 1.1ms | YOLO: 19.6ms | DINOv2: 15.5ms (1 crops) | Overhead: 0.6ms | Total: 49.7ms
2026-07-20 18:00:21.534 [DEBUG] [Frame 0417] Decode: 12.4ms | Pre: 1.5ms | YOLO: 18.8ms | DINOv2: 46.7ms (3 crops) | Overhead: 1.0ms | Total: 82.5ms
2026-07-20 18:00:21.600 [DEBUG] [Frame 0418] Decode: 11.4ms | Pre: 1.4ms | YOLO: 18.9ms | DINOv2: 32.7ms (2 crops) | Overhead: 0.6ms | Total: 66.5ms
2026-07-20 18:00:21.667 [DEBUG] [Frame 0419] Decode: 11.1ms | Pre: 1.1ms | YOLO: 19.8ms | DINOv2: 32.8ms (2 crops) | Overhead: 0.9ms | Total: 67.4ms
2026-07-20 18:00:21.751 [DEBUG] [Frame 0420] Decode: 11.7ms | Pre: 1.0ms | YOLO: 19.8ms | DINOv2: 48.1ms (3 crops) | Overhead: 0.9ms | Total: 83.8ms
2026-07-20 18:00:21.800 [DEBUG] [Frame 0421] Decode: 11.7ms | Pre: 1.3ms | YOLO: 17.6ms | DINOv2: 16.5ms (1 crops) | Overhead: 0.9ms | Total: 48.7ms
2026-07-20 18:00:21.882 [DEBUG] [Frame 0422] Decode: 12.1ms | Pre: 1.2ms | YOLO: 18.9ms | DINOv2: 46.8ms (3 crops) | Overhead: 0.7ms | Total: 82.1ms
2026-07-20 18:00:21.930 [DEBUG] [Frame 0423] Decode: 10.7ms | Pre: 1.1ms | YOLO: 18.6ms | DINOv2: 15.9ms (1 crops) | Overhead: 0.7ms | Total: 47.8ms
2026-07-20 18:00:21.979 [DEBUG] [Frame 0424] Decode: 12.5ms | Pre: 1.2ms | YOLO: 17.6ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.5ms | Total: 49.0ms
2026-07-20 18:00:22.060 [DEBUG] [Frame 0425] Decode: 10.3ms | Pre: 1.5ms | YOLO: 18.9ms | DINOv2: 47.3ms (3 crops) | Overhead: 0.8ms | Total: 81.3ms
2026-07-20 18:00:22.110 [DEBUG] [Frame 0426] Decode: 11.0ms | Pre: 1.4ms | YOLO: 19.9ms | DINOv2: 16.3ms (1 crops) | Overhead: 0.8ms | Total: 50.3ms
2026-07-20 18:00:22.157 [DEBUG] [Frame 0427] Decode: 10.4ms | Pre: 1.1ms | YOLO: 17.6ms | DINOv2: 16.1ms (1 crops) | Overhead: 1.0ms | Total: 46.9ms
2026-07-20 18:00:22.226 [DEBUG] [Frame 0428] Decode: 12.4ms | Pre: 1.2ms | YOLO: 19.9ms | DINOv2: 32.3ms (2 crops) | Overhead: 0.9ms | Total: 68.4ms
2026-07-20 18:00:22.308 [DEBUG] [Frame 0429] Decode: 11.2ms | Pre: 1.0ms | YOLO: 19.0ms | DINOv2: 48.0ms (3 crops) | Overhead: 0.7ms | Total: 82.1ms
2026-07-20 18:00:22.390 [DEBUG] [Frame 0430] Decode: 11.4ms | Pre: 1.3ms | YOLO: 19.6ms | DINOv2: 46.6ms (3 crops) | Overhead: 0.6ms | Total: 81.9ms
2026-07-20 18:00:22.456 [DEBUG] [Frame 0431] Decode: 12.7ms | Pre: 1.4ms | YOLO: 17.9ms | DINOv2: 32.7ms (2 crops) | Overhead: 0.7ms | Total: 66.9ms
2026-07-20 18:00:22.538 [DEBUG] [Frame 0432] Decode: 11.5ms | Pre: 1.1ms | YOLO: 18.5ms | DINOv2: 47.7ms (3 crops) | Overhead: 0.6ms | Total: 82.0ms
2026-07-20 18:00:22.585 [DEBUG] [Frame 0433] Decode: 10.4ms | Pre: 1.3ms | YOLO: 17.9ms | DINOv2: 15.8ms (1 crops) | Overhead: 0.8ms | Total: 46.9ms
2026-07-20 18:00:22.635 [DEBUG] [Frame 0434] Decode: 12.1ms | Pre: 1.2ms | YOLO: 18.6ms | DINOv2: 15.8ms (1 crops) | Overhead: 1.0ms | Total: 49.5ms
2026-07-20 18:00:22.685 [DEBUG] [Frame 0435] Decode: 11.8ms | Pre: 1.2ms | YOLO: 18.8ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.7ms | Total: 49.7ms
2026-07-20 18:00:22.733 [DEBUG] [Frame 0436] Decode: 11.1ms | Pre: 1.2ms | YOLO: 17.6ms | DINOv2: 16.2ms (1 crops) | Overhead: 1.0ms | Total: 48.0ms
2026-07-20 18:00:22.798 [DEBUG] [Frame 0437] Decode: 12.3ms | Pre: 1.2ms | YOLO: 17.9ms | DINOv2: 31.7ms (2 crops) | Overhead: 0.7ms | Total: 65.1ms
2026-07-20 18:00:22.866 [DEBUG] [Frame 0438] Decode: 12.4ms | Pre: 1.1ms | YOLO: 20.0ms | DINOv2: 32.4ms (2 crops) | Overhead: 0.9ms | Total: 68.4ms
2026-07-20 18:00:22.950 [DEBUG] [Frame 0439] Decode: 10.4ms | Pre: 1.2ms | YOLO: 19.8ms | DINOv2: 49.3ms (3 crops) | Overhead: 0.6ms | Total: 83.7ms
2026-07-20 18:00:23.016 [DEBUG] [Frame 0440] Decode: 11.5ms | Pre: 1.4ms | YOLO: 19.6ms | DINOv2: 31.6ms (2 crops) | Overhead: 1.0ms | Total: 66.6ms
2026-07-20 18:00:23.066 [DEBUG] [Frame 0441] Decode: 10.9ms | Pre: 1.4ms | YOLO: 19.7ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.5ms | Total: 49.8ms
2026-07-20 18:00:23.150 [DEBUG] [Frame 0442] Decode: 12.0ms | Pre: 1.5ms | YOLO: 19.8ms | DINOv2: 47.4ms (3 crops) | Overhead: 0.8ms | Total: 83.5ms
2026-07-20 18:00:23.196 [DEBUG] [Frame 0443] Decode: 10.5ms | Pre: 1.5ms | YOLO: 17.7ms | DINOv2: 15.6ms (1 crops) | Overhead: 0.5ms | Total: 46.6ms
2026-07-20 18:00:23.277 [DEBUG] [Frame 0444] Decode: 11.1ms | Pre: 1.2ms | YOLO: 18.4ms | DINOv2: 46.5ms (3 crops) | Overhead: 1.0ms | Total: 80.8ms
2026-07-20 18:00:23.325 [DEBUG] [Frame 0445] Decode: 10.6ms | Pre: 1.4ms | YOLO: 18.6ms | DINOv2: 15.9ms (1 crops) | Overhead: 0.6ms | Total: 48.0ms
2026-07-20 18:00:23.391 [DEBUG] [Frame 0446] Decode: 11.0ms | Pre: 1.5ms | YOLO: 19.6ms | DINOv2: 31.3ms (2 crops) | Overhead: 0.6ms | Total: 65.6ms
2026-07-20 18:00:23.472 [DEBUG] [Frame 0447] Decode: 12.1ms | Pre: 1.4ms | YOLO: 17.6ms | DINOv2: 47.2ms (3 crops) | Overhead: 0.6ms | Total: 81.2ms
2026-07-20 18:00:23.521 [DEBUG] [Frame 0448] Decode: 10.9ms | Pre: 1.4ms | YOLO: 18.5ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.9ms | Total: 48.9ms
2026-07-20 18:00:23.604 [DEBUG] [Frame 0449] Decode: 12.2ms | Pre: 1.3ms | YOLO: 17.9ms | DINOv2: 48.3ms (3 crops) | Overhead: 1.0ms | Total: 82.9ms
2026-07-20 18:00:23.654 [DEBUG] [Frame 0450] Decode: 12.6ms | Pre: 1.5ms | YOLO: 18.4ms | DINOv2: 16.5ms (1 crops) | Overhead: 0.5ms | Total: 50.3ms
2026-07-20 18:00:23.720 [DEBUG] [Frame 0451] Decode: 11.2ms | Pre: 1.2ms | YOLO: 19.1ms | DINOv2: 32.2ms (2 crops) | Overhead: 0.6ms | Total: 66.0ms
2026-07-20 18:00:23.804 [DEBUG] [Frame 0452] Decode: 11.5ms | Pre: 1.1ms | YOLO: 19.0ms | DINOv2: 48.9ms (3 crops) | Overhead: 0.8ms | Total: 83.7ms
2026-07-20 18:00:23.886 [DEBUG] [Frame 0453] Decode: 12.2ms | Pre: 1.0ms | YOLO: 19.7ms | DINOv2: 46.8ms (3 crops) | Overhead: 0.7ms | Total: 82.6ms
2026-07-20 18:00:23.971 [DEBUG] [Frame 0454] Decode: 12.0ms | Pre: 1.1ms | YOLO: 19.8ms | DINOv2: 49.1ms (3 crops) | Overhead: 0.8ms | Total: 85.1ms
2026-07-20 18:00:24.040 [DEBUG] [Frame 0455] Decode: 12.6ms | Pre: 1.3ms | YOLO: 19.8ms | DINOv2: 32.4ms (2 crops) | Overhead: 0.7ms | Total: 68.3ms
2026-07-20 18:00:24.105 [DEBUG] [Frame 0456] Decode: 10.5ms | Pre: 1.0ms | YOLO: 18.9ms | DINOv2: 32.9ms (2 crops) | Overhead: 0.9ms | Total: 65.7ms
2026-07-20 18:00:24.190 [DEBUG] [Frame 0457] Decode: 12.6ms | Pre: 1.4ms | YOLO: 19.3ms | DINOv2: 47.7ms (3 crops) | Overhead: 0.9ms | Total: 84.2ms
2026-07-20 18:00:24.238 [DEBUG] [Frame 0458] Decode: 11.0ms | Pre: 1.4ms | YOLO: 18.6ms | DINOv2: 16.3ms (1 crops) | Overhead: 0.8ms | Total: 48.9ms
2026-07-20 18:00:24.320 [DEBUG] [Frame 0459] Decode: 11.8ms | Pre: 1.3ms | YOLO: 17.7ms | DINOv2: 47.9ms (3 crops) | Overhead: 0.8ms | Total: 82.0ms
2026-07-20 18:00:24.384 [DEBUG] [Frame 0460] Decode: 10.3ms | Pre: 1.2ms | YOLO: 18.2ms | DINOv2: 31.9ms (2 crops) | Overhead: 0.5ms | Total: 63.7ms
2026-07-20 18:00:24.468 [DEBUG] [Frame 0461] Decode: 11.9ms | Pre: 1.5ms | YOLO: 18.3ms | DINOv2: 49.4ms (3 crops) | Overhead: 0.9ms | Total: 84.1ms
2026-07-20 18:00:24.534 [DEBUG] [Frame 0462] Decode: 12.4ms | Pre: 1.0ms | YOLO: 19.6ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.7ms | Total: 66.3ms
2026-07-20 18:00:24.619 [DEBUG] [Frame 0463] Decode: 11.2ms | Pre: 1.2ms | YOLO: 19.8ms | DINOv2: 49.0ms (3 crops) | Overhead: 0.9ms | Total: 84.8ms
2026-07-20 18:00:24.702 [DEBUG] [Frame 0464] Decode: 12.5ms | Pre: 1.3ms | YOLO: 18.5ms | DINOv2: 47.4ms (3 crops) | Overhead: 0.6ms | Total: 82.6ms
2026-07-20 18:00:24.751 [DEBUG] [Frame 0465] Decode: 11.3ms | Pre: 1.3ms | YOLO: 19.1ms | DINOv2: 16.0ms (1 crops) | Overhead: 0.5ms | Total: 49.1ms
2026-07-20 18:00:24.800 [DEBUG] [Frame 0466] Decode: 11.3ms | Pre: 1.3ms | YOLO: 19.4ms | DINOv2: 16.0ms (1 crops) | Overhead: 0.8ms | Total: 49.6ms
2026-07-20 18:00:24.865 [DEBUG] [Frame 0467] Decode: 10.3ms | Pre: 1.1ms | YOLO: 19.7ms | DINOv2: 31.1ms (2 crops) | Overhead: 1.0ms | Total: 64.7ms
2026-07-20 18:00:24.949 [DEBUG] [Frame 0468] Decode: 11.6ms | Pre: 1.2ms | YOLO: 19.9ms | DINOv2: 48.3ms (3 crops) | Overhead: 0.8ms | Total: 84.2ms
2026-07-20 18:00:25.016 [DEBUG] [Frame 0469] Decode: 11.7ms | Pre: 1.3ms | YOLO: 18.8ms | DINOv2: 32.0ms (2 crops) | Overhead: 0.9ms | Total: 66.1ms
2026-07-20 18:00:25.082 [DEBUG] [Frame 0470] Decode: 12.5ms | Pre: 1.3ms | YOLO: 18.5ms | DINOv2: 32.4ms (2 crops) | Overhead: 0.7ms | Total: 66.8ms
2026-07-20 18:00:25.148 [DEBUG] [Frame 0471] Decode: 11.6ms | Pre: 1.0ms | YOLO: 17.8ms | DINOv2: 32.5ms (2 crops) | Overhead: 0.8ms | Total: 65.2ms
2026-07-20 18:00:25.214 [DEBUG] [Frame 0472] Decode: 11.3ms | Pre: 1.1ms | YOLO: 19.1ms | DINOv2: 32.6ms (2 crops) | Overhead: 0.6ms | Total: 66.5ms
2026-07-20 18:00:25.298 [DEBUG] [Frame 0473] Decode: 10.3ms | Pre: 1.2ms | YOLO: 19.9ms | DINOv2: 49.0ms (3 crops) | Overhead: 1.0ms | Total: 83.5ms
2026-07-20 18:00:25.378 [DEBUG] [Frame 0474] Decode: 11.7ms | Pre: 1.1ms | YOLO: 17.5ms | DINOv2: 46.8ms (3 crops) | Overhead: 0.6ms | Total: 79.9ms
2026-07-20 18:00:25.445 [DEBUG] [Frame 0475] Decode: 12.2ms | Pre: 1.2ms | YOLO: 19.8ms | DINOv2: 32.0ms (2 crops) | Overhead: 0.8ms | Total: 67.4ms
2026-07-20 18:00:25.529 [DEBUG] [Frame 0476] Decode: 11.0ms | Pre: 1.1ms | YOLO: 19.5ms | DINOv2: 49.3ms (3 crops) | Overhead: 0.6ms | Total: 84.1ms
2026-07-20 18:00:25.596 [DEBUG] [Frame 0477] Decode: 10.5ms | Pre: 1.4ms | YOLO: 19.9ms | DINOv2: 32.4ms (2 crops) | Overhead: 0.9ms | Total: 66.5ms
2026-07-20 18:00:25.681 [DEBUG] [Frame 0478] Decode: 11.5ms | Pre: 1.5ms | YOLO: 19.6ms | DINOv2: 49.3ms (3 crops) | Overhead: 0.9ms | Total: 85.0ms
2026-07-20 18:00:25.765 [DEBUG] [Frame 0479] Decode: 11.6ms | Pre: 1.3ms | YOLO: 19.1ms | DINOv2: 49.2ms (3 crops) | Overhead: 0.7ms | Total: 84.0ms
2026-07-20 18:00:25.831 [DEBUG] [Frame 0480] Decode: 12.2ms | Pre: 1.2ms | YOLO: 19.9ms | DINOv2: 31.0ms (2 crops) | Overhead: 0.6ms | Total: 66.4ms
2026-07-20 18:00:25.897 [DEBUG] [Frame 0481] Decode: 12.6ms | Pre: 1.4ms | YOLO: 18.0ms | DINOv2: 32.4ms (2 crops) | Overhead: 0.7ms | Total: 66.5ms
2026-07-20 18:00:25.980 [DEBUG] [Frame 0482] Decode: 11.5ms | Pre: 1.0ms | YOLO: 18.6ms | DINOv2: 48.3ms (3 crops) | Overhead: 0.8ms | Total: 82.5ms
2026-07-20 18:00:26.062 [DEBUG] [Frame 0483] Decode: 10.7ms | Pre: 1.1ms | YOLO: 19.0ms | DINOv2: 48.3ms (3 crops) | Overhead: 0.6ms | Total: 81.9ms
2026-07-20 18:00:26.143 [DEBUG] [Frame 0484] Decode: 11.1ms | Pre: 1.0ms | YOLO: 18.8ms | DINOv2: 47.7ms (3 crops) | Overhead: 0.6ms | Total: 81.4ms
2026-07-20 18:00:26.193 [DEBUG] [Frame 0485] Decode: 11.1ms | Pre: 1.3ms | YOLO: 19.6ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.9ms | Total: 50.1ms
2026-07-20 18:00:26.276 [DEBUG] [Frame 0486] Decode: 10.8ms | Pre: 1.5ms | YOLO: 19.4ms | DINOv2: 48.1ms (3 crops) | Overhead: 0.8ms | Total: 82.9ms
2026-07-20 18:00:26.324 [DEBUG] [Frame 0487] Decode: 10.4ms | Pre: 1.1ms | YOLO: 18.6ms | DINOv2: 16.4ms (1 crops) | Overhead: 1.0ms | Total: 48.2ms
2026-07-20 18:00:26.372 [DEBUG] [Frame 0488] Decode: 10.2ms | Pre: 1.5ms | YOLO: 18.0ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.6ms | Total: 47.6ms
2026-07-20 18:00:26.438 [DEBUG] [Frame 0489] Decode: 10.6ms | Pre: 1.2ms | YOLO: 19.1ms | DINOv2: 32.3ms (2 crops) | Overhead: 0.7ms | Total: 65.5ms
2026-07-20 18:00:26.520 [DEBUG] [Frame 0490] Decode: 11.4ms | Pre: 1.1ms | YOLO: 17.7ms | DINOv2: 48.8ms (3 crops) | Overhead: 0.9ms | Total: 82.2ms
2026-07-20 18:00:26.586 [DEBUG] [Frame 0491] Decode: 11.6ms | Pre: 1.1ms | YOLO: 19.3ms | DINOv2: 31.9ms (2 crops) | Overhead: 0.6ms | Total: 66.2ms
2026-07-20 18:00:26.634 [DEBUG] [Frame 0492] Decode: 10.6ms | Pre: 1.4ms | YOLO: 18.5ms | DINOv2: 16.3ms (1 crops) | Overhead: 1.0ms | Total: 48.6ms
2026-07-20 18:00:26.683 [DEBUG] [Frame 0493] Decode: 11.9ms | Pre: 1.0ms | YOLO: 18.3ms | DINOv2: 16.3ms (1 crops) | Overhead: 0.6ms | Total: 49.0ms
2026-07-20 18:00:26.731 [DEBUG] [Frame 0494] Decode: 11.1ms | Pre: 1.2ms | YOLO: 17.8ms | DINOv2: 15.9ms (1 crops) | Overhead: 0.8ms | Total: 47.6ms
2026-07-20 18:00:26.815 [DEBUG] [Frame 0495] Decode: 11.7ms | Pre: 1.1ms | YOLO: 19.0ms | DINOv2: 48.6ms (3 crops) | Overhead: 0.7ms | Total: 83.7ms
2026-07-20 18:00:26.864 [DEBUG] [Frame 0496] Decode: 11.5ms | Pre: 1.3ms | YOLO: 19.0ms | DINOv2: 15.8ms (1 crops) | Overhead: 0.6ms | Total: 49.1ms
2026-07-20 18:00:26.913 [DEBUG] [Frame 0497] Decode: 11.9ms | Pre: 1.5ms | YOLO: 17.8ms | DINOv2: 16.1ms (1 crops) | Overhead: 0.9ms | Total: 49.0ms
2026-07-20 18:00:26.979 [DEBUG] [Frame 0498] Decode: 12.6ms | Pre: 1.4ms | YOLO: 18.5ms | DINOv2: 31.1ms (2 crops) | Overhead: 0.7ms | Total: 65.9ms
2026-07-20 18:00:27.027 [DEBUG] [Frame 0499] Decode: 12.3ms | Pre: 1.2ms | YOLO: 18.2ms | DINOv2: 15.7ms (1 crops) | Overhead: 0.6ms | Total: 48.7ms
2026-07-20 18:00:27.094 [DEBUG] [Frame 0500] Decode: 11.8ms | Pre: 1.4ms | YOLO: 18.9ms | DINOv2: 31.7ms (2 crops) | Overhead: 0.6ms | Total: 66.1ms
2026-07-20 18:00:27.143 [DEBUG] [Frame 0501] Decode: 10.9ms | Pre: 1.3ms | YOLO: 19.5ms | DINOv2: 16.0ms (1 crops) | Overhead: 0.9ms | Total: 49.4ms
2026-07-20 18:00:27.223 [DEBUG] [Frame 0502] Decode: 10.4ms | Pre: 1.0ms | YOLO: 18.5ms | DINOv2: 46.6ms (3 crops) | Overhead: 0.7ms | Total: 79.8ms
2026-07-20 18:00:27.304 [DEBUG] [Frame 0503] Decode: 10.9ms | Pre: 1.5ms | YOLO: 18.1ms | DINOv2: 47.5ms (3 crops) | Overhead: 0.9ms | Total: 81.5ms
2026-07-20 18:00:27.368 [DEBUG] [Frame 0504] Decode: 10.5ms | Pre: 1.2ms | YOLO: 18.6ms | DINOv2: 31.0ms (2 crops) | Overhead: 0.9ms | Total: 63.9ms
2026-07-20 18:00:27.452 [DEBUG] [Frame 0505] Decode: 11.4ms | Pre: 1.4ms | YOLO: 19.1ms | DINOv2: 49.3ms (3 crops) | Overhead: 0.6ms | Total: 84.0ms
2026-07-20 18:00:27.534 [DEBUG] [Frame 0506] Decode: 10.7ms | Pre: 1.1ms | YOLO: 19.2ms | DINOv2: 47.3ms (3 crops) | Overhead: 0.7ms | Total: 81.7ms
2026-07-20 18:00:27.597 [DEBUG] [Frame 0507] Decode: 10.6ms | Pre: 1.3ms | YOLO: 18.2ms | DINOv2: 31.3ms (2 crops) | Overhead: 0.6ms | Total: 63.5ms
2026-07-20 18:00:27.646 [DEBUG] [Frame 0508] Decode: 11.8ms | Pre: 1.2ms | YOLO: 18.7ms | DINOv2: 15.8ms (1 crops) | Overhead: 0.5ms | Total: 48.7ms
2026-07-20 18:00:27.711 [DEBUG] [Frame 0509] Decode: 10.7ms | Pre: 1.3ms | YOLO: 19.9ms | DINOv2: 31.3ms (2 crops) | Overhead: 0.7ms | Total: 65.4ms
2026-07-20 18:00:27.795 [DEBUG] [Frame 0510] Decode: 12.5ms | Pre: 1.1ms | YOLO: 17.8ms | DINOv2: 48.9ms (3 crops) | Overhead: 0.5ms | Total: 83.4ms
2026-07-20 18:00:27.879 [DEBUG] [Frame 0511] Decode: 11.2ms | Pre: 1.4ms | YOLO: 19.3ms | DINOv2: 49.2ms (3 crops) | Overhead: 0.8ms | Total: 84.5ms
2026-07-20 18:00:27.930 [DEBUG] [Frame 0512] Decode: 12.6ms | Pre: 1.1ms | YOLO: 19.5ms | DINOv2: 16.2ms (1 crops) | Overhead: 0.7ms | Total: 50.8ms
2026-07-20 18:00:27.977 [DEBUG] [Frame 0513] Decode: 10.5ms | Pre: 1.0ms | YOLO: 18.4ms | DINOv2: 15.5ms (1 crops) | Overhead: 0.8ms | Total: 47.1ms
2026-07-20 18:00:28.044 [DEBUG] [Frame 0514] Decode: 11.3ms | Pre: 1.4ms | YOLO: 18.7ms | DINOv2: 32.6ms (2 crops) | Overhead: 0.9ms | Total: 66.5ms
2026-07-20 18:00:28.093 [DEBUG] [Frame 0515] Decode: 12.3ms | Pre: 1.4ms | YOLO: 18.3ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.5ms | Total: 49.6ms
2026-07-20 18:00:28.177 [DEBUG] [Frame 0516] Decode: 12.1ms | Pre: 1.4ms | YOLO: 19.4ms | DINOv2: 47.0ms (3 crops) | Overhead: 0.7ms | Total: 83.2ms
2026-07-20 18:00:28.242 [DEBUG] [Frame 0517] Decode: 11.9ms | Pre: 1.0ms | YOLO: 18.2ms | DINOv2: 31.9ms (2 crops) | Overhead: 0.6ms | Total: 65.2ms
2026-07-20 18:00:28.292 [DEBUG] [Frame 0518] Decode: 11.4ms | Pre: 1.2ms | YOLO: 19.8ms | DINOv2: 15.7ms (1 crops) | Overhead: 0.8ms | Total: 49.8ms
2026-07-20 18:00:28.340 [DEBUG] [Frame 0519] Decode: 12.0ms | Pre: 1.1ms | YOLO: 17.8ms | DINOv2: 15.9ms (1 crops) | Overhead: 0.8ms | Total: 48.4ms
2026-07-20 18:00:28.422 [DEBUG] [Frame 0520] Decode: 10.5ms | Pre: 1.2ms | YOLO: 19.4ms | DINOv2: 48.1ms (3 crops) | Overhead: 0.9ms | Total: 82.4ms
2026-07-20 18:00:28.507 [DEBUG] [Frame 0521] Decode: 12.4ms | Pre: 1.1ms | YOLO: 19.9ms | DINOv2: 47.8ms (3 crops) | Overhead: 1.0ms | Total: 84.9ms
2026-07-20 18:00:28.573 [DEBUG] [Frame 0522] Decode: 10.5ms | Pre: 1.1ms | YOLO: 18.9ms | DINOv2: 32.1ms (2 crops) | Overhead: 1.0ms | Total: 65.3ms
2026-07-20 18:00:28.639 [DEBUG] [Frame 0523] Decode: 12.3ms | Pre: 1.1ms | YOLO: 17.7ms | DINOv2: 32.9ms (2 crops) | Overhead: 0.9ms | Total: 66.5ms
2026-07-20 18:00:28.705 [DEBUG] [Frame 0524] Decode: 10.3ms | Pre: 1.2ms | YOLO: 19.4ms | DINOv2: 32.8ms (2 crops) | Overhead: 0.8ms | Total: 66.3ms
2026-07-20 18:00:28.772 [DEBUG] [Frame 0525] Decode: 12.4ms | Pre: 1.1ms | YOLO: 19.9ms | DINOv2: 31.5ms (2 crops) | Overhead: 0.6ms | Total: 66.9ms
2026-07-20 18:00:28.822 [DEBUG] [Frame 0526] Decode: 12.5ms | Pre: 1.1ms | YOLO: 18.0ms | DINOv2: 16.4ms (1 crops) | Overhead: 0.9ms | Total: 49.8ms
2026-07-20 18:00:28.872 [DEBUG] [Frame 0527] Decode: 11.4ms | Pre: 1.4ms | YOLO: 18.8ms | DINOv2: 16.1ms (1 crops) | Overhead: 0.9ms | Total: 49.5ms
2026-07-20 18:00:28.939 [DEBUG] [Frame 0528] Decode: 11.6ms | Pre: 1.2ms | YOLO: 19.1ms | DINOv2: 32.7ms (2 crops) | Overhead: 0.8ms | Total: 67.1ms
2026-07-20 18:00:28.989 [DEBUG] [Frame 0529] Decode: 11.8ms | Pre: 1.3ms | YOLO: 19.4ms | DINOv2: 15.9ms (1 crops) | Overhead: 0.8ms | Total: 50.0ms
2026-07-20 18:00:29.072 [DEBUG] [Frame 0530] Decode: 11.3ms | Pre: 1.2ms | YOLO: 19.8ms | DINOv2: 47.4ms (3 crops) | Overhead: 0.7ms | Total: 82.8ms
2026-07-20 18:00:29.136 [DEBUG] [Frame 0531] Decode: 10.9ms | Pre: 1.4ms | YOLO: 17.7ms | DINOv2: 32.6ms (2 crops) | Overhead: 0.5ms | Total: 64.7ms
2026-07-20 18:00:29.186 [DEBUG] [Frame 0532] Decode: 11.1ms | Pre: 1.4ms | YOLO: 20.0ms | DINOv2: 15.6ms (1 crops) | Overhead: 0.7ms | Total: 49.5ms
2026-07-20 18:00:29.270 [DEBUG] [Frame 0533] Decode: 11.8ms | Pre: 1.4ms | YOLO: 19.9ms | DINOv2: 47.8ms (3 crops) | Overhead: 0.5ms | Total: 84.0ms
2026-07-20 18:00:29.319 [DEBUG] [Frame 0534] Decode: 12.3ms | Pre: 1.3ms | YOLO: 18.4ms | DINOv2: 16.2ms (1 crops) | Overhead: 0.6ms | Total: 49.6ms
2026-07-20 18:00:29.386 [DEBUG] [Frame 0535] Decode: 12.0ms | Pre: 1.3ms | YOLO: 18.5ms | DINOv2: 33.0ms (2 crops) | Overhead: 0.7ms | Total: 67.1ms
2026-07-20 18:00:29.437 [DEBUG] [Frame 0536] Decode: 12.1ms | Pre: 1.4ms | YOLO: 19.3ms | DINOv2: 15.7ms (1 crops) | Overhead: 0.9ms | Total: 50.2ms
2026-07-20 18:00:29.502 [DEBUG] [Frame 0537] Decode: 11.4ms | Pre: 1.1ms | YOLO: 18.7ms | DINOv2: 31.6ms (2 crops) | Overhead: 0.6ms | Total: 65.1ms
