2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: TFLITE_NPU)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: TFLite (Hexagon DSP Delegate) [INT8]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [INT8]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.504 [DEBUG] [Frame 0000] Decode: 11.4ms | Pre: 1.3ms | YOLO: 7.8ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 21.4ms
2026-07-20 18:00:13.716 [DEBUG] [Frame 0391] Decode: 11.9ms | Pre: 1.3ms | YOLO: 8.3ms | DINOv2: 21.8ms (2 crops) | Overhead: 0.9ms | Total: 45.6ms
2026-07-20 18:00:13.763 [DEBUG] [Frame 0392] Decode: 12.6ms | Pre: 1.3ms | YOLO: 9.1ms | DINOv2: 22.2ms (2 crops) | Overhead: 0.7ms | Total: 47.5ms
2026-07-20 18:00:13.821 [DEBUG] [Frame 0393] Decode: 12.4ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 32.4ms (3 crops) | Overhead: 0.5ms | Total: 57.6ms
2026-07-20 18:00:13.854 [DEBUG] [Frame 0394] Decode: 11.1ms | Pre: 1.1ms | YOLO: 7.7ms | DINOv2: 11.4ms (1 crops) | Overhead: 1.0ms | Total: 32.9ms
2026-07-20 18:00:13.913 [DEBUG] [Frame 0395] Decode: 10.4ms | Pre: 1.1ms | YOLO: 9.7ms | DINOv2: 34.6ms (3 crops) | Overhead: 0.6ms | Total: 59.0ms
2026-07-20 18:00:13.961 [DEBUG] [Frame 0396] Decode: 12.4ms | Pre: 1.1ms | YOLO: 9.8ms | DINOv2: 22.8ms (2 crops) | Overhead: 0.9ms | Total: 48.3ms
2026-07-20 18:00:14.007 [DEBUG] [Frame 0397] Decode: 10.3ms | Pre: 1.2ms | YOLO: 9.1ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.5ms | Total: 45.4ms
2026-07-20 18:00:14.055 [DEBUG] [Frame 0398] Decode: 12.0ms | Pre: 1.4ms | YOLO: 9.3ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.7ms | Total: 48.5ms
2026-07-20 18:00:14.090 [DEBUG] [Frame 0399] Decode: 12.3ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.6ms | Total: 34.4ms
2026-07-20 18:00:14.136 [DEBUG] [Frame 0400] Decode: 11.0ms | Pre: 1.4ms | YOLO: 9.9ms | DINOv2: 21.7ms (2 crops) | Overhead: 0.9ms | Total: 46.3ms
2026-07-20 18:00:14.181 [DEBUG] [Frame 0401] Decode: 11.3ms | Pre: 1.4ms | YOLO: 7.7ms | DINOv2: 22.2ms (2 crops) | Overhead: 1.0ms | Total: 45.0ms
2026-07-20 18:00:14.241 [DEBUG] [Frame 0402] Decode: 12.1ms | Pre: 1.4ms | YOLO: 9.3ms | DINOv2: 33.6ms (3 crops) | Overhead: 0.9ms | Total: 59.9ms
2026-07-20 18:00:14.298 [DEBUG] [Frame 0403] Decode: 11.0ms | Pre: 1.3ms | YOLO: 8.0ms | DINOv2: 33.7ms (3 crops) | Overhead: 0.6ms | Total: 57.1ms
2026-07-20 18:00:14.356 [DEBUG] [Frame 0404] Decode: 12.4ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 33.3ms (3 crops) | Overhead: 0.5ms | Total: 58.0ms
2026-07-20 18:00:14.401 [DEBUG] [Frame 0405] Decode: 11.4ms | Pre: 1.2ms | YOLO: 7.8ms | DINOv2: 21.7ms (2 crops) | Overhead: 0.9ms | Total: 44.8ms
2026-07-20 18:00:14.448 [DEBUG] [Frame 0406] Decode: 12.3ms | Pre: 1.2ms | YOLO: 9.1ms | DINOv2: 23.0ms (2 crops) | Overhead: 0.5ms | Total: 47.7ms
2026-07-20 18:00:14.496 [DEBUG] [Frame 0407] Decode: 12.6ms | Pre: 1.1ms | YOLO: 9.6ms | DINOv2: 21.7ms (2 crops) | Overhead: 0.9ms | Total: 47.6ms
2026-07-20 18:00:14.530 [DEBUG] [Frame 0408] Decode: 11.1ms | Pre: 1.5ms | YOLO: 9.1ms | DINOv2: 10.9ms (1 crops) | Overhead: 0.9ms | Total: 34.3ms
2026-07-20 18:00:14.576 [DEBUG] [Frame 0409] Decode: 10.9ms | Pre: 1.5ms | YOLO: 8.5ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.5ms | Total: 46.3ms
2026-07-20 18:00:14.624 [DEBUG] [Frame 0410] Decode: 11.4ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.5ms | Total: 47.2ms
2026-07-20 18:00:14.670 [DEBUG] [Frame 0411] Decode: 12.5ms | Pre: 1.0ms | YOLO: 7.8ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.7ms | Total: 46.1ms
2026-07-20 18:00:14.727 [DEBUG] [Frame 0412] Decode: 10.2ms | Pre: 1.4ms | YOLO: 7.6ms | DINOv2: 34.5ms (3 crops) | Overhead: 0.8ms | Total: 56.7ms
2026-07-20 18:00:14.784 [DEBUG] [Frame 0413] Decode: 11.0ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 32.2ms (3 crops) | Overhead: 0.7ms | Total: 57.4ms
2026-07-20 18:00:14.828 [DEBUG] [Frame 0414] Decode: 10.4ms | Pre: 1.0ms | YOLO: 8.0ms | DINOv2: 22.4ms (2 crops) | Overhead: 0.7ms | Total: 44.3ms
2026-07-20 18:00:14.863 [DEBUG] [Frame 0415] Decode: 11.4ms | Pre: 1.1ms | YOLO: 9.5ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.6ms | Total: 34.5ms
2026-07-20 18:00:14.906 [DEBUG] [Frame 0416] Decode: 10.4ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 21.5ms (2 crops) | Overhead: 0.7ms | Total: 43.5ms
2026-07-20 18:00:14.952 [DEBUG] [Frame 0417] Decode: 11.5ms | Pre: 1.3ms | YOLO: 8.8ms | DINOv2: 21.5ms (2 crops) | Overhead: 0.7ms | Total: 45.5ms
2026-07-20 18:00:14.984 [DEBUG] [Frame 0418] Decode: 10.5ms | Pre: 1.5ms | YOLO: 7.8ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.7ms | Total: 32.5ms
2026-07-20 18:00:15.020 [DEBUG] [Frame 0419] Decode: 12.2ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 11.6ms (1 crops) | Overhead: 0.9ms | Total: 36.1ms
2026-07-20 18:00:15.068 [DEBUG] [Frame 0420] Decode: 12.1ms | Pre: 1.4ms | YOLO: 9.9ms | DINOv2: 21.6ms (2 crops) | Overhead: 0.8ms | Total: 47.5ms
2026-07-20 18:00:15.114 [DEBUG] [Frame 0421] Decode: 11.8ms | Pre: 1.2ms | YOLO: 8.2ms | DINOv2: 22.0ms (2 crops) | Overhead: 0.9ms | Total: 45.9ms
2026-07-20 18:00:15.160 [DEBUG] [Frame 0422] Decode: 11.4ms | Pre: 1.3ms | YOLO: 9.7ms | DINOv2: 21.7ms (2 crops) | Overhead: 0.9ms | Total: 46.5ms
2026-07-20 18:00:15.195 [DEBUG] [Frame 0423] Decode: 11.9ms | Pre: 1.5ms | YOLO: 9.6ms | DINOv2: 10.7ms (1 crops) | Overhead: 0.9ms | Total: 35.4ms
2026-07-20 18:00:15.254 [DEBUG] [Frame 0424] Decode: 11.7ms | Pre: 1.3ms | YOLO: 9.7ms | DINOv2: 33.1ms (3 crops) | Overhead: 0.6ms | Total: 58.9ms
2026-07-20 18:00:15.313 [DEBUG] [Frame 0425] Decode: 11.5ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 33.5ms (3 crops) | Overhead: 0.8ms | Total: 58.4ms
2026-07-20 18:00:15.357 [DEBUG] [Frame 0426] Decode: 10.4ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.5ms | Total: 44.6ms
2026-07-20 18:00:15.414 [DEBUG] [Frame 0427] Decode: 12.5ms | Pre: 1.4ms | YOLO: 8.1ms | DINOv2: 32.1ms (3 crops) | Overhead: 0.7ms | Total: 57.0ms
2026-07-20 18:00:15.470 [DEBUG] [Frame 0428] Decode: 10.5ms | Pre: 1.3ms | YOLO: 8.2ms | DINOv2: 32.6ms (3 crops) | Overhead: 1.0ms | Total: 55.8ms
2026-07-20 18:00:15.514 [DEBUG] [Frame 0429] Decode: 10.8ms | Pre: 1.2ms | YOLO: 8.0ms | DINOv2: 22.0ms (2 crops) | Overhead: 0.5ms | Total: 44.1ms
2026-07-20 18:00:15.549 [DEBUG] [Frame 0430] Decode: 10.5ms | Pre: 1.0ms | YOLO: 9.8ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.7ms | Total: 34.2ms
2026-07-20 18:00:15.594 [DEBUG] [Frame 0431] Decode: 12.3ms | Pre: 1.0ms | YOLO: 8.1ms | DINOv2: 21.9ms (2 crops) | Overhead: 1.0ms | Total: 45.7ms
2026-07-20 18:00:15.654 [DEBUG] [Frame 0432] Decode: 12.4ms | Pre: 1.5ms | YOLO: 9.0ms | DINOv2: 33.9ms (3 crops) | Overhead: 0.9ms | Total: 59.9ms
2026-07-20 18:00:15.701 [DEBUG] [Frame 0433] Decode: 11.2ms | Pre: 1.2ms | YOLO: 8.9ms | DINOv2: 22.8ms (2 crops) | Overhead: 1.0ms | Total: 46.8ms
2026-07-20 18:00:15.762 [DEBUG] [Frame 0434] Decode: 12.6ms | Pre: 1.0ms | YOLO: 9.7ms | DINOv2: 34.2ms (3 crops) | Overhead: 0.7ms | Total: 60.6ms
2026-07-20 18:00:15.821 [DEBUG] [Frame 0435] Decode: 12.4ms | Pre: 1.4ms | YOLO: 9.7ms | DINOv2: 33.1ms (3 crops) | Overhead: 0.8ms | Total: 59.4ms
2026-07-20 18:00:15.879 [DEBUG] [Frame 0436] Decode: 11.1ms | Pre: 1.2ms | YOLO: 9.2ms | DINOv2: 33.7ms (3 crops) | Overhead: 0.8ms | Total: 58.4ms
2026-07-20 18:00:15.927 [DEBUG] [Frame 0437] Decode: 12.3ms | Pre: 1.2ms | YOLO: 9.5ms | DINOv2: 21.8ms (2 crops) | Overhead: 0.8ms | Total: 47.3ms
2026-07-20 18:00:15.961 [DEBUG] [Frame 0438] Decode: 10.7ms | Pre: 1.3ms | YOLO: 9.3ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.9ms | Total: 34.5ms
2026-07-20 18:00:16.021 [DEBUG] [Frame 0439] Decode: 11.2ms | Pre: 1.3ms | YOLO: 9.7ms | DINOv2: 34.4ms (3 crops) | Overhead: 0.6ms | Total: 59.7ms
2026-07-20 18:00:16.069 [DEBUG] [Frame 0440] Decode: 12.6ms | Pre: 1.2ms | YOLO: 9.0ms | DINOv2: 22.6ms (2 crops) | Overhead: 1.0ms | Total: 48.1ms
2026-07-20 18:00:16.125 [DEBUG] [Frame 0441] Decode: 11.0ms | Pre: 1.1ms | YOLO: 7.7ms | DINOv2: 33.2ms (3 crops) | Overhead: 0.6ms | Total: 55.9ms
2026-07-20 18:00:16.183 [DEBUG] [Frame 0442] Decode: 12.0ms | Pre: 1.3ms | YOLO: 9.1ms | DINOv2: 33.2ms (3 crops) | Overhead: 0.7ms | Total: 58.6ms
2026-07-20 18:00:16.232 [DEBUG] [Frame 0443] Decode: 12.5ms | Pre: 1.5ms | YOLO: 9.0ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.8ms | Total: 48.2ms
2026-07-20 18:00:16.278 [DEBUG] [Frame 0444] Decode: 11.7ms | Pre: 1.4ms | YOLO: 8.5ms | DINOv2: 22.4ms (2 crops) | Overhead: 0.8ms | Total: 46.6ms
2026-07-20 18:00:16.324 [DEBUG] [Frame 0445] Decode: 10.8ms | Pre: 1.4ms | YOLO: 8.9ms | DINOv2: 21.8ms (2 crops) | Overhead: 0.7ms | Total: 45.3ms
2026-07-20 18:00:16.357 [DEBUG] [Frame 0446] Decode: 10.8ms | Pre: 1.2ms | YOLO: 8.2ms | DINOv2: 11.4ms (1 crops) | Overhead: 1.0ms | Total: 33.3ms
2026-07-20 18:00:16.415 [DEBUG] [Frame 0447] Decode: 12.1ms | Pre: 1.5ms | YOLO: 8.9ms | DINOv2: 32.6ms (3 crops) | Overhead: 1.0ms | Total: 58.3ms
2026-07-20 18:00:16.449 [DEBUG] [Frame 0448] Decode: 12.0ms | Pre: 1.4ms | YOLO: 7.9ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.6ms | Total: 33.8ms
2026-07-20 18:00:16.508 [DEBUG] [Frame 0449] Decode: 11.8ms | Pre: 1.0ms | YOLO: 8.7ms | DINOv2: 34.3ms (3 crops) | Overhead: 0.6ms | Total: 58.9ms
2026-07-20 18:00:16.555 [DEBUG] [Frame 0450] Decode: 12.5ms | Pre: 1.1ms | YOLO: 9.1ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.5ms | Total: 47.2ms
2026-07-20 18:00:16.614 [DEBUG] [Frame 0451] Decode: 12.1ms | Pre: 1.1ms | YOLO: 9.3ms | DINOv2: 33.8ms (3 crops) | Overhead: 0.7ms | Total: 59.4ms
2026-07-20 18:00:16.671 [DEBUG] [Frame 0452] Decode: 10.9ms | Pre: 1.3ms | YOLO: 8.9ms | DINOv2: 32.1ms (3 crops) | Overhead: 0.6ms | Total: 56.3ms
2026-07-20 18:00:16.718 [DEBUG] [Frame 0453] Decode: 11.6ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.9ms | Total: 46.9ms
2026-07-20 18:00:16.775 [DEBUG] [Frame 0454] Decode: 10.8ms | Pre: 1.5ms | YOLO: 8.6ms | DINOv2: 33.2ms (3 crops) | Overhead: 1.0ms | Total: 57.7ms
2026-07-20 18:00:16.812 [DEBUG] [Frame 0455] Decode: 12.6ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.6ms | Total: 36.5ms
2026-07-20 18:00:16.870 [DEBUG] [Frame 0456] Decode: 12.2ms | Pre: 1.2ms | YOLO: 8.9ms | DINOv2: 32.8ms (3 crops) | Overhead: 0.5ms | Total: 58.2ms
2026-07-20 18:00:16.930 [DEBUG] [Frame 0457] Decode: 10.2ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 35.0ms (3 crops) | Overhead: 0.7ms | Total: 59.5ms
2026-07-20 18:00:16.965 [DEBUG] [Frame 0458] Decode: 11.5ms | Pre: 1.0ms | YOLO: 9.6ms | DINOv2: 11.3ms (1 crops) | Overhead: 1.0ms | Total: 35.3ms
2026-07-20 18:00:17.013 [DEBUG] [Frame 0459] Decode: 11.7ms | Pre: 1.0ms | YOLO: 9.3ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.9ms | Total: 47.8ms
2026-07-20 18:00:17.071 [DEBUG] [Frame 0460] Decode: 12.1ms | Pre: 1.4ms | YOLO: 9.4ms | DINOv2: 32.6ms (3 crops) | Overhead: 0.5ms | Total: 58.3ms
2026-07-20 18:00:17.131 [DEBUG] [Frame 0461] Decode: 12.1ms | Pre: 1.1ms | YOLO: 9.4ms | DINOv2: 34.0ms (3 crops) | Overhead: 0.9ms | Total: 59.8ms
2026-07-20 18:00:17.180 [DEBUG] [Frame 0462] Decode: 12.4ms | Pre: 1.5ms | YOLO: 9.6ms | DINOv2: 23.3ms (2 crops) | Overhead: 1.0ms | Total: 49.5ms
2026-07-20 18:00:17.226 [DEBUG] [Frame 0463] Decode: 10.6ms | Pre: 1.3ms | YOLO: 8.3ms | DINOv2: 23.1ms (2 crops) | Overhead: 0.6ms | Total: 45.4ms
2026-07-20 18:00:17.273 [DEBUG] [Frame 0464] Decode: 12.3ms | Pre: 1.1ms | YOLO: 9.8ms | DINOv2: 22.4ms (2 crops) | Overhead: 0.7ms | Total: 47.9ms
2026-07-20 18:00:17.320 [DEBUG] [Frame 0465] Decode: 11.4ms | Pre: 1.2ms | YOLO: 9.4ms | DINOv2: 22.0ms (2 crops) | Overhead: 0.7ms | Total: 46.4ms
2026-07-20 18:00:17.353 [DEBUG] [Frame 0466] Decode: 11.9ms | Pre: 1.3ms | YOLO: 7.7ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.7ms | Total: 33.4ms
2026-07-20 18:00:17.388 [DEBUG] [Frame 0467] Decode: 11.9ms | Pre: 1.1ms | YOLO: 9.3ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.9ms | Total: 34.9ms
2026-07-20 18:00:17.434 [DEBUG] [Frame 0468] Decode: 12.3ms | Pre: 1.2ms | YOLO: 8.1ms | DINOv2: 22.2ms (2 crops) | Overhead: 0.6ms | Total: 45.9ms
2026-07-20 18:00:17.481 [DEBUG] [Frame 0469] Decode: 12.1ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.8ms | Total: 46.9ms
2026-07-20 18:00:17.528 [DEBUG] [Frame 0470] Decode: 12.7ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 21.9ms (2 crops) | Overhead: 0.9ms | Total: 47.0ms
2026-07-20 18:00:17.587 [DEBUG] [Frame 0471] Decode: 10.6ms | Pre: 1.0ms | YOLO: 10.0ms | DINOv2: 34.1ms (3 crops) | Overhead: 1.0ms | Total: 59.1ms
2026-07-20 18:00:17.645 [DEBUG] [Frame 0472] Decode: 11.8ms | Pre: 1.4ms | YOLO: 7.8ms | DINOv2: 33.2ms (3 crops) | Overhead: 1.0ms | Total: 57.6ms
2026-07-20 18:00:17.678 [DEBUG] [Frame 0473] Decode: 11.1ms | Pre: 1.1ms | YOLO: 7.9ms | DINOv2: 10.9ms (1 crops) | Overhead: 1.0ms | Total: 32.9ms
2026-07-20 18:00:17.736 [DEBUG] [Frame 0474] Decode: 11.8ms | Pre: 1.3ms | YOLO: 8.3ms | DINOv2: 33.6ms (3 crops) | Overhead: 0.8ms | Total: 58.2ms
2026-07-20 18:00:17.783 [DEBUG] [Frame 0475] Decode: 12.5ms | Pre: 1.4ms | YOLO: 9.4ms | DINOv2: 21.6ms (2 crops) | Overhead: 0.6ms | Total: 47.0ms
2026-07-20 18:00:17.817 [DEBUG] [Frame 0476] Decode: 10.3ms | Pre: 1.3ms | YOLO: 9.9ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.7ms | Total: 34.1ms
2026-07-20 18:00:17.875 [DEBUG] [Frame 0477] Decode: 11.1ms | Pre: 1.5ms | YOLO: 8.4ms | DINOv2: 34.1ms (3 crops) | Overhead: 0.6ms | Total: 57.9ms
2026-07-20 18:00:17.933 [DEBUG] [Frame 0478] Decode: 11.0ms | Pre: 1.2ms | YOLO: 9.4ms | DINOv2: 33.6ms (3 crops) | Overhead: 0.6ms | Total: 58.1ms
2026-07-20 18:00:17.990 [DEBUG] [Frame 0479] Decode: 10.9ms | Pre: 1.5ms | YOLO: 7.8ms | DINOv2: 33.6ms (3 crops) | Overhead: 0.9ms | Total: 56.9ms
2026-07-20 18:00:18.049 [DEBUG] [Frame 0480] Decode: 12.5ms | Pre: 1.5ms | YOLO: 9.6ms | DINOv2: 32.3ms (3 crops) | Overhead: 0.7ms | Total: 59.1ms
2026-07-20 18:00:18.095 [DEBUG] [Frame 0481] Decode: 12.4ms | Pre: 1.0ms | YOLO: 7.8ms | DINOv2: 21.9ms (2 crops) | Overhead: 1.0ms | Total: 45.6ms
2026-07-20 18:00:18.128 [DEBUG] [Frame 0482] Decode: 12.3ms | Pre: 1.4ms | YOLO: 7.7ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.6ms | Total: 33.6ms
2026-07-20 18:00:18.189 [DEBUG] [Frame 0483] Decode: 12.4ms | Pre: 1.1ms | YOLO: 9.9ms | DINOv2: 34.5ms (3 crops) | Overhead: 0.6ms | Total: 60.6ms
2026-07-20 18:00:18.234 [DEBUG] [Frame 0484] Decode: 10.6ms | Pre: 1.4ms | YOLO: 9.2ms | DINOv2: 22.2ms (2 crops) | Overhead: 0.5ms | Total: 45.6ms
2026-07-20 18:00:18.279 [DEBUG] [Frame 0485] Decode: 11.3ms | Pre: 1.5ms | YOLO: 7.7ms | DINOv2: 21.5ms (2 crops) | Overhead: 0.8ms | Total: 44.6ms
2026-07-20 18:00:18.324 [DEBUG] [Frame 0486] Decode: 11.0ms | Pre: 1.4ms | YOLO: 8.7ms | DINOv2: 21.6ms (2 crops) | Overhead: 0.8ms | Total: 44.9ms
2026-07-20 18:00:18.382 [DEBUG] [Frame 0487] Decode: 10.9ms | Pre: 1.4ms | YOLO: 9.2ms | DINOv2: 33.8ms (3 crops) | Overhead: 0.6ms | Total: 58.1ms
2026-07-20 18:00:18.415 [DEBUG] [Frame 0488] Decode: 10.7ms | Pre: 1.2ms | YOLO: 8.5ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.9ms | Total: 33.4ms
2026-07-20 18:00:18.473 [DEBUG] [Frame 0489] Decode: 10.9ms | Pre: 1.0ms | YOLO: 9.1ms | DINOv2: 33.3ms (3 crops) | Overhead: 0.6ms | Total: 57.7ms
2026-07-20 18:00:18.530 [DEBUG] [Frame 0490] Decode: 10.9ms | Pre: 1.2ms | YOLO: 8.5ms | DINOv2: 33.0ms (3 crops) | Overhead: 0.6ms | Total: 56.5ms
2026-07-20 18:00:18.577 [DEBUG] [Frame 0491] Decode: 11.7ms | Pre: 1.4ms | YOLO: 8.7ms | DINOv2: 22.8ms (2 crops) | Overhead: 0.9ms | Total: 47.2ms
2026-07-20 18:00:18.610 [DEBUG] [Frame 0492] Decode: 10.5ms | Pre: 1.0ms | YOLO: 9.2ms | DINOv2: 10.9ms (1 crops) | Overhead: 0.5ms | Total: 32.9ms
2026-07-20 18:00:18.659 [DEBUG] [Frame 0493] Decode: 12.4ms | Pre: 1.5ms | YOLO: 9.8ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.8ms | Total: 49.2ms
2026-07-20 18:00:18.692 [DEBUG] [Frame 0494] Decode: 11.7ms | Pre: 1.0ms | YOLO: 8.1ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.6ms | Total: 33.4ms
2026-07-20 18:00:18.752 [DEBUG] [Frame 0495] Decode: 11.2ms | Pre: 1.2ms | YOLO: 9.8ms | DINOv2: 34.0ms (3 crops) | Overhead: 1.0ms | Total: 59.6ms
2026-07-20 18:00:18.784 [DEBUG] [Frame 0496] Decode: 11.0ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.6ms | Total: 32.6ms
2026-07-20 18:00:18.829 [DEBUG] [Frame 0497] Decode: 10.3ms | Pre: 1.3ms | YOLO: 8.6ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.7ms | Total: 45.1ms
2026-07-20 18:00:18.866 [DEBUG] [Frame 0498] Decode: 12.4ms | Pre: 1.1ms | YOLO: 9.8ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.6ms | Total: 36.1ms
2026-07-20 18:00:18.913 [DEBUG] [Frame 0499] Decode: 12.6ms | Pre: 1.4ms | YOLO: 10.1ms | DINOv2: 21.8ms (2 crops) | Overhead: 0.5ms | Total: 47.9ms
2026-07-20 18:00:18.970 [DEBUG] [Frame 0500] Decode: 12.0ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 32.2ms (3 crops) | Overhead: 0.5ms | Total: 56.7ms
2026-07-20 18:00:19.018 [DEBUG] [Frame 0501] Decode: 12.5ms | Pre: 1.1ms | YOLO: 10.0ms | DINOv2: 22.4ms (2 crops) | Overhead: 0.5ms | Total: 48.1ms
2026-07-20 18:00:19.064 [DEBUG] [Frame 0502] Decode: 11.4ms | Pre: 1.1ms | YOLO: 9.0ms | DINOv2: 22.1ms (2 crops) | Overhead: 0.5ms | Total: 45.7ms
2026-07-20 18:00:19.097 [DEBUG] [Frame 0503] Decode: 11.5ms | Pre: 1.4ms | YOLO: 7.8ms | DINOv2: 10.9ms (1 crops) | Overhead: 1.0ms | Total: 33.3ms
2026-07-20 18:00:19.155 [DEBUG] [Frame 0504] Decode: 10.7ms | Pre: 1.0ms | YOLO: 8.6ms | DINOv2: 33.9ms (3 crops) | Overhead: 0.6ms | Total: 57.4ms
2026-07-20 18:00:19.211 [DEBUG] [Frame 0505] Decode: 10.5ms | Pre: 1.1ms | YOLO: 8.2ms | DINOv2: 33.5ms (3 crops) | Overhead: 0.8ms | Total: 56.6ms
2026-07-20 18:00:19.259 [DEBUG] [Frame 0506] Decode: 12.3ms | Pre: 1.3ms | YOLO: 8.6ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.5ms | Total: 47.2ms
2026-07-20 18:00:19.316 [DEBUG] [Frame 0507] Decode: 12.5ms | Pre: 1.0ms | YOLO: 8.3ms | DINOv2: 32.8ms (3 crops) | Overhead: 0.9ms | Total: 57.8ms
2026-07-20 18:00:19.353 [DEBUG] [Frame 0508] Decode: 12.5ms | Pre: 1.4ms | YOLO: 9.6ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.9ms | Total: 36.3ms
2026-07-20 18:00:19.387 [DEBUG] [Frame 0509] Decode: 11.0ms | Pre: 1.0ms | YOLO: 9.1ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.7ms | Total: 33.9ms
2026-07-20 18:00:19.431 [DEBUG] [Frame 0510] Decode: 11.0ms | Pre: 1.3ms | YOLO: 7.8ms | DINOv2: 22.0ms (2 crops) | Overhead: 0.7ms | Total: 44.5ms
2026-07-20 18:00:19.478 [DEBUG] [Frame 0511] Decode: 12.6ms | Pre: 1.1ms | YOLO: 9.7ms | DINOv2: 21.4ms (2 crops) | Overhead: 0.6ms | Total: 47.2ms
2026-07-20 18:00:19.513 [DEBUG] [Frame 0512] Decode: 11.9ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.9ms | Total: 34.3ms
2026-07-20 18:00:19.546 [DEBUG] [Frame 0513] Decode: 10.7ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 10.7ms (1 crops) | Overhead: 0.9ms | Total: 33.9ms
2026-07-20 18:00:19.580 [DEBUG] [Frame 0514] Decode: 11.1ms | Pre: 1.5ms | YOLO: 8.4ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.8ms | Total: 34.1ms
2026-07-20 18:00:19.628 [DEBUG] [Frame 0515] Decode: 12.2ms | Pre: 1.3ms | YOLO: 8.5ms | DINOv2: 23.4ms (2 crops) | Overhead: 0.9ms | Total: 47.8ms
2026-07-20 18:00:19.686 [DEBUG] [Frame 0516] Decode: 11.4ms | Pre: 1.3ms | YOLO: 9.9ms | DINOv2: 32.2ms (3 crops) | Overhead: 0.6ms | Total: 58.0ms
2026-07-20 18:00:19.721 [DEBUG] [Frame 0517] Decode: 11.5ms | Pre: 1.1ms | YOLO: 9.3ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.8ms | Total: 34.7ms
