2026-07-20 18:00:00.001 [INFO] [System] COWdeploy Ultimate Benchmark (Profile: TFLITE_NPU_W8A8)
2026-07-20 18:00:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 18:00:00.018 [INFO] [System] Language/Runtime: C++
2026-07-20 18:00:00.033 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 18:00:00.058 [INFO] [Pipeline] Configuration: 
    - Detection Backend: TFLite (Hexagon DSP Delegate) [W8A8]
    - Feature Extractor Backend: TFLite (Hexagon DSP Delegate) [W8A8]
2026-07-20 18:00:00.113 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 18:00:00.158 [INFO] [Accelerator] Loading Hexagon DSP drivers and delegates...
2026-07-20 18:00:00.478 [INFO] [Accelerator] Context loaded successfully to CDSP.
2026-07-20 18:00:00.483 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 18:00:00.503 [DEBUG] [Frame 0000] Decode: 10.5ms | Pre: 1.2ms | YOLO: 8.3ms | DINOv2: Skipped | Overhead: 0.8ms | Total: 20.8ms
2026-07-20 18:00:16.801 [DEBUG] [Frame 0456] Decode: 11.2ms | Pre: 1.4ms | YOLO: 8.6ms | DINOv2: 34.0ms (3 crops) | Overhead: 0.8ms | Total: 58.0ms
2026-07-20 18:00:16.833 [DEBUG] [Frame 0457] Decode: 10.8ms | Pre: 1.0ms | YOLO: 8.3ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.6ms | Total: 32.7ms
2026-07-20 18:00:16.869 [DEBUG] [Frame 0458] Decode: 11.9ms | Pre: 1.4ms | YOLO: 9.1ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.9ms | Total: 35.5ms
2026-07-20 18:00:16.904 [DEBUG] [Frame 0459] Decode: 11.9ms | Pre: 1.1ms | YOLO: 9.4ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.6ms | Total: 35.2ms
2026-07-20 18:00:16.940 [DEBUG] [Frame 0460] Decode: 11.8ms | Pre: 1.3ms | YOLO: 9.7ms | DINOv2: 11.2ms (1 crops) | Overhead: 1.0ms | Total: 35.9ms
2026-07-20 18:00:16.973 [DEBUG] [Frame 0461] Decode: 10.8ms | Pre: 1.5ms | YOLO: 7.8ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.7ms | Total: 32.5ms
2026-07-20 18:00:17.032 [DEBUG] [Frame 0462] Decode: 10.9ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 34.6ms (3 crops) | Overhead: 0.6ms | Total: 59.0ms
2026-07-20 18:00:17.077 [DEBUG] [Frame 0463] Decode: 10.9ms | Pre: 1.2ms | YOLO: 9.1ms | DINOv2: 21.8ms (2 crops) | Overhead: 1.0ms | Total: 45.5ms
2026-07-20 18:00:17.135 [DEBUG] [Frame 0464] Decode: 10.4ms | Pre: 1.2ms | YOLO: 9.9ms | DINOv2: 33.2ms (3 crops) | Overhead: 0.8ms | Total: 57.8ms
2026-07-20 18:00:17.169 [DEBUG] [Frame 0465] Decode: 11.3ms | Pre: 1.4ms | YOLO: 8.8ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.9ms | Total: 34.1ms
2026-07-20 18:00:17.227 [DEBUG] [Frame 0466] Decode: 11.7ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 32.4ms (3 crops) | Overhead: 0.9ms | Total: 57.6ms
2026-07-20 18:00:17.274 [DEBUG] [Frame 0467] Decode: 11.8ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.7ms | Total: 47.8ms
2026-07-20 18:00:17.334 [DEBUG] [Frame 0468] Decode: 12.5ms | Pre: 1.2ms | YOLO: 9.0ms | DINOv2: 33.7ms (3 crops) | Overhead: 1.0ms | Total: 59.9ms
2026-07-20 18:00:17.367 [DEBUG] [Frame 0469] Decode: 11.2ms | Pre: 1.3ms | YOLO: 7.7ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.7ms | Total: 33.1ms
2026-07-20 18:00:17.426 [DEBUG] [Frame 0470] Decode: 12.6ms | Pre: 1.3ms | YOLO: 9.1ms | DINOv2: 32.7ms (3 crops) | Overhead: 0.5ms | Total: 58.5ms
2026-07-20 18:00:17.474 [DEBUG] [Frame 0471] Decode: 12.6ms | Pre: 1.3ms | YOLO: 8.9ms | DINOv2: 23.1ms (2 crops) | Overhead: 0.7ms | Total: 48.4ms
2026-07-20 18:00:17.532 [DEBUG] [Frame 0472] Decode: 11.6ms | Pre: 1.1ms | YOLO: 8.2ms | DINOv2: 33.3ms (3 crops) | Overhead: 0.8ms | Total: 57.3ms
2026-07-20 18:00:17.566 [DEBUG] [Frame 0473] Decode: 11.7ms | Pre: 1.1ms | YOLO: 9.1ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.7ms | Total: 34.3ms
2026-07-20 18:00:17.612 [DEBUG] [Frame 0474] Decode: 10.6ms | Pre: 1.2ms | YOLO: 9.3ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.9ms | Total: 46.1ms
2026-07-20 18:00:17.660 [DEBUG] [Frame 0475] Decode: 12.6ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 22.7ms (2 crops) | Overhead: 1.0ms | Total: 47.8ms
2026-07-20 18:00:17.707 [DEBUG] [Frame 0476] Decode: 10.9ms | Pre: 1.0ms | YOLO: 9.9ms | DINOv2: 23.2ms (2 crops) | Overhead: 0.7ms | Total: 47.3ms
2026-07-20 18:00:17.765 [DEBUG] [Frame 0477] Decode: 11.8ms | Pre: 1.5ms | YOLO: 7.7ms | DINOv2: 33.7ms (3 crops) | Overhead: 0.6ms | Total: 57.7ms
2026-07-20 18:00:17.812 [DEBUG] [Frame 0478] Decode: 11.9ms | Pre: 1.5ms | YOLO: 8.6ms | DINOv2: 23.2ms (2 crops) | Overhead: 0.7ms | Total: 47.5ms
2026-07-20 18:00:17.846 [DEBUG] [Frame 0479] Decode: 10.3ms | Pre: 1.0ms | YOLO: 9.9ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.8ms | Total: 33.9ms
2026-07-20 18:00:17.889 [DEBUG] [Frame 0480] Decode: 10.5ms | Pre: 1.2ms | YOLO: 7.9ms | DINOv2: 21.4ms (2 crops) | Overhead: 0.5ms | Total: 43.0ms
2026-07-20 18:00:17.935 [DEBUG] [Frame 0481] Decode: 11.7ms | Pre: 1.5ms | YOLO: 7.6ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.5ms | Total: 45.8ms
2026-07-20 18:00:17.992 [DEBUG] [Frame 0482] Decode: 11.1ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 34.3ms (3 crops) | Overhead: 0.7ms | Total: 57.5ms
2026-07-20 18:00:18.039 [DEBUG] [Frame 0483] Decode: 10.9ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.6ms | Total: 46.3ms
2026-07-20 18:00:18.097 [DEBUG] [Frame 0484] Decode: 10.9ms | Pre: 1.2ms | YOLO: 9.5ms | DINOv2: 34.0ms (3 crops) | Overhead: 0.8ms | Total: 58.8ms
2026-07-20 18:00:18.132 [DEBUG] [Frame 0485] Decode: 12.0ms | Pre: 1.3ms | YOLO: 8.7ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.8ms | Total: 34.9ms
2026-07-20 18:00:18.165 [DEBUG] [Frame 0486] Decode: 10.5ms | Pre: 1.3ms | YOLO: 8.4ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.9ms | Total: 33.1ms
2026-07-20 18:00:18.223 [DEBUG] [Frame 0487] Decode: 11.9ms | Pre: 1.2ms | YOLO: 8.8ms | DINOv2: 33.0ms (3 crops) | Overhead: 0.6ms | Total: 57.7ms
2026-07-20 18:00:18.258 [DEBUG] [Frame 0488] Decode: 12.4ms | Pre: 1.3ms | YOLO: 8.4ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.5ms | Total: 35.1ms
2026-07-20 18:00:18.294 [DEBUG] [Frame 0489] Decode: 11.4ms | Pre: 1.5ms | YOLO: 9.8ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.9ms | Total: 35.6ms
2026-07-20 18:00:18.340 [DEBUG] [Frame 0490] Decode: 10.3ms | Pre: 1.3ms | YOLO: 9.5ms | DINOv2: 22.6ms (2 crops) | Overhead: 0.8ms | Total: 46.2ms
2026-07-20 18:00:18.398 [DEBUG] [Frame 0491] Decode: 12.6ms | Pre: 1.5ms | YOLO: 8.3ms | DINOv2: 32.1ms (3 crops) | Overhead: 0.8ms | Total: 57.8ms
2026-07-20 18:00:18.444 [DEBUG] [Frame 0492] Decode: 10.8ms | Pre: 1.3ms | YOLO: 8.0ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.7ms | Total: 45.5ms
2026-07-20 18:00:18.478 [DEBUG] [Frame 0493] Decode: 12.4ms | Pre: 1.3ms | YOLO: 8.1ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.5ms | Total: 34.3ms
2026-07-20 18:00:18.514 [DEBUG] [Frame 0494] Decode: 12.0ms | Pre: 1.3ms | YOLO: 10.0ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.8ms | Total: 36.2ms
2026-07-20 18:00:18.549 [DEBUG] [Frame 0495] Decode: 11.7ms | Pre: 1.0ms | YOLO: 9.6ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.6ms | Total: 34.5ms
2026-07-20 18:00:18.581 [DEBUG] [Frame 0496] Decode: 10.2ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 11.3ms (1 crops) | Overhead: 1.0ms | Total: 32.8ms
2026-07-20 18:00:18.630 [DEBUG] [Frame 0497] Decode: 12.0ms | Pre: 1.3ms | YOLO: 10.1ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.5ms | Total: 48.2ms
2026-07-20 18:00:18.676 [DEBUG] [Frame 0498] Decode: 11.3ms | Pre: 1.0ms | YOLO: 9.9ms | DINOv2: 21.9ms (2 crops) | Overhead: 0.6ms | Total: 46.5ms
2026-07-20 18:00:18.711 [DEBUG] [Frame 0499] Decode: 11.9ms | Pre: 1.3ms | YOLO: 9.0ms | DINOv2: 11.0ms (1 crops) | Overhead: 1.0ms | Total: 35.1ms
2026-07-20 18:00:18.746 [DEBUG] [Frame 0500] Decode: 10.9ms | Pre: 1.3ms | YOLO: 9.6ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.6ms | Total: 34.9ms
2026-07-20 18:00:18.793 [DEBUG] [Frame 0501] Decode: 10.6ms | Pre: 1.3ms | YOLO: 9.5ms | DINOv2: 23.1ms (2 crops) | Overhead: 0.9ms | Total: 47.2ms
2026-07-20 18:00:18.827 [DEBUG] [Frame 0502] Decode: 11.9ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 10.9ms (1 crops) | Overhead: 0.5ms | Total: 33.8ms
2026-07-20 18:00:18.885 [DEBUG] [Frame 0503] Decode: 12.1ms | Pre: 1.5ms | YOLO: 8.5ms | DINOv2: 32.5ms (3 crops) | Overhead: 1.0ms | Total: 58.3ms
2026-07-20 18:00:18.919 [DEBUG] [Frame 0504] Decode: 11.0ms | Pre: 1.1ms | YOLO: 8.8ms | DINOv2: 11.4ms (1 crops) | Overhead: 1.0ms | Total: 33.9ms
2026-07-20 18:00:18.966 [DEBUG] [Frame 0505] Decode: 11.5ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 22.8ms (2 crops) | Overhead: 0.8ms | Total: 46.3ms
2026-07-20 18:00:19.023 [DEBUG] [Frame 0506] Decode: 10.3ms | Pre: 1.3ms | YOLO: 9.3ms | DINOv2: 33.6ms (3 crops) | Overhead: 0.7ms | Total: 57.8ms
2026-07-20 18:00:19.057 [DEBUG] [Frame 0507] Decode: 11.8ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.9ms | Total: 33.8ms
2026-07-20 18:00:19.115 [DEBUG] [Frame 0508] Decode: 12.1ms | Pre: 1.1ms | YOLO: 8.6ms | DINOv2: 33.4ms (3 crops) | Overhead: 0.6ms | Total: 58.1ms
2026-07-20 18:00:19.175 [DEBUG] [Frame 0509] Decode: 12.3ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 32.7ms (3 crops) | Overhead: 0.9ms | Total: 59.7ms
2026-07-20 18:00:19.234 [DEBUG] [Frame 0510] Decode: 12.4ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 33.9ms (3 crops) | Overhead: 0.5ms | Total: 58.6ms
2026-07-20 18:00:19.291 [DEBUG] [Frame 0511] Decode: 11.7ms | Pre: 1.2ms | YOLO: 8.8ms | DINOv2: 32.9ms (3 crops) | Overhead: 0.6ms | Total: 57.7ms
2026-07-20 18:00:19.339 [DEBUG] [Frame 0512] Decode: 12.6ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 22.9ms (2 crops) | Overhead: 0.6ms | Total: 47.3ms
2026-07-20 18:00:19.397 [DEBUG] [Frame 0513] Decode: 11.4ms | Pre: 1.0ms | YOLO: 8.0ms | DINOv2: 34.9ms (3 crops) | Overhead: 0.8ms | Total: 58.6ms
2026-07-20 18:00:19.444 [DEBUG] [Frame 0514] Decode: 11.5ms | Pre: 1.2ms | YOLO: 9.0ms | DINOv2: 22.6ms (2 crops) | Overhead: 0.7ms | Total: 46.4ms
2026-07-20 18:00:19.479 [DEBUG] [Frame 0515] Decode: 11.1ms | Pre: 1.2ms | YOLO: 9.5ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.7ms | Total: 35.1ms
2026-07-20 18:00:19.526 [DEBUG] [Frame 0516] Decode: 12.2ms | Pre: 1.1ms | YOLO: 8.6ms | DINOv2: 22.5ms (2 crops) | Overhead: 0.9ms | Total: 46.8ms
2026-07-20 18:00:19.558 [DEBUG] [Frame 0517] Decode: 10.5ms | Pre: 1.2ms | YOLO: 8.0ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.7ms | Total: 32.8ms
2026-07-20 18:00:19.593 [DEBUG] [Frame 0518] Decode: 10.6ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 11.6ms (1 crops) | Overhead: 0.7ms | Total: 34.6ms
2026-07-20 18:00:19.627 [DEBUG] [Frame 0519] Decode: 10.7ms | Pre: 1.1ms | YOLO: 9.4ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.7ms | Total: 34.0ms
2026-07-20 18:00:19.688 [DEBUG] [Frame 0520] Decode: 12.4ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 34.4ms (3 crops) | Overhead: 0.7ms | Total: 60.8ms
2026-07-20 18:00:19.722 [DEBUG] [Frame 0521] Decode: 11.0ms | Pre: 1.3ms | YOLO: 9.6ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.7ms | Total: 34.3ms
2026-07-20 18:00:19.771 [DEBUG] [Frame 0522] Decode: 12.6ms | Pre: 1.2ms | YOLO: 9.9ms | DINOv2: 23.2ms (2 crops) | Overhead: 1.0ms | Total: 49.3ms
2026-07-20 18:00:19.816 [DEBUG] [Frame 0523] Decode: 10.5ms | Pre: 1.3ms | YOLO: 9.2ms | DINOv2: 21.5ms (2 crops) | Overhead: 0.5ms | Total: 44.6ms
2026-07-20 18:00:19.850 [DEBUG] [Frame 0524] Decode: 11.6ms | Pre: 1.3ms | YOLO: 8.9ms | DINOv2: 10.9ms (1 crops) | Overhead: 1.0ms | Total: 34.5ms
2026-07-20 18:00:19.895 [DEBUG] [Frame 0525] Decode: 10.9ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 22.4ms (2 crops) | Overhead: 0.5ms | Total: 45.1ms
2026-07-20 18:00:19.940 [DEBUG] [Frame 0526] Decode: 10.6ms | Pre: 1.5ms | YOLO: 8.6ms | DINOv2: 21.4ms (2 crops) | Overhead: 0.6ms | Total: 44.1ms
2026-07-20 18:00:19.987 [DEBUG] [Frame 0527] Decode: 12.5ms | Pre: 1.0ms | YOLO: 9.8ms | DINOv2: 22.0ms (2 crops) | Overhead: 0.6ms | Total: 47.7ms
2026-07-20 18:00:20.020 [DEBUG] [Frame 0528] Decode: 10.9ms | Pre: 1.4ms | YOLO: 8.1ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.7ms | Total: 32.7ms
2026-07-20 18:00:20.066 [DEBUG] [Frame 0529] Decode: 11.9ms | Pre: 1.2ms | YOLO: 7.9ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.8ms | Total: 46.0ms
2026-07-20 18:00:20.112 [DEBUG] [Frame 0530] Decode: 11.4ms | Pre: 1.0ms | YOLO: 8.5ms | DINOv2: 22.2ms (2 crops) | Overhead: 0.9ms | Total: 45.8ms
2026-07-20 18:00:20.172 [DEBUG] [Frame 0531] Decode: 11.2ms | Pre: 1.3ms | YOLO: 9.9ms | DINOv2: 35.1ms (3 crops) | Overhead: 0.7ms | Total: 60.4ms
2026-07-20 18:00:20.208 [DEBUG] [Frame 0532] Decode: 11.2ms | Pre: 1.3ms | YOLO: 9.4ms | DINOv2: 11.7ms (1 crops) | Overhead: 1.0ms | Total: 35.3ms
2026-07-20 18:00:20.255 [DEBUG] [Frame 0533] Decode: 11.9ms | Pre: 1.1ms | YOLO: 9.2ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.8ms | Total: 47.9ms
2026-07-20 18:00:20.289 [DEBUG] [Frame 0534] Decode: 11.1ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.8ms | Total: 33.2ms
2026-07-20 18:00:20.335 [DEBUG] [Frame 0535] Decode: 11.0ms | Pre: 1.1ms | YOLO: 8.5ms | DINOv2: 23.2ms (2 crops) | Overhead: 0.5ms | Total: 45.8ms
2026-07-20 18:00:20.369 [DEBUG] [Frame 0536] Decode: 11.9ms | Pre: 1.1ms | YOLO: 9.1ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.9ms | Total: 34.7ms
2026-07-20 18:00:20.428 [DEBUG] [Frame 0537] Decode: 11.3ms | Pre: 1.0ms | YOLO: 8.7ms | DINOv2: 34.9ms (3 crops) | Overhead: 0.7ms | Total: 59.1ms
2026-07-20 18:00:20.485 [DEBUG] [Frame 0538] Decode: 12.0ms | Pre: 1.2ms | YOLO: 8.4ms | DINOv2: 32.6ms (3 crops) | Overhead: 0.9ms | Total: 57.2ms
2026-07-20 18:00:20.521 [DEBUG] [Frame 0539] Decode: 12.6ms | Pre: 1.1ms | YOLO: 9.9ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.6ms | Total: 35.7ms
2026-07-20 18:00:20.555 [DEBUG] [Frame 0540] Decode: 11.1ms | Pre: 1.5ms | YOLO: 8.3ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.9ms | Total: 34.0ms
2026-07-20 18:00:20.590 [DEBUG] [Frame 0541] Decode: 12.1ms | Pre: 1.4ms | YOLO: 8.1ms | DINOv2: 11.6ms (1 crops) | Overhead: 1.0ms | Total: 34.9ms
2026-07-20 18:00:20.623 [DEBUG] [Frame 0542] Decode: 10.6ms | Pre: 1.4ms | YOLO: 7.7ms | DINOv2: 11.4ms (1 crops) | Overhead: 1.0ms | Total: 32.8ms
2026-07-20 18:00:20.657 [DEBUG] [Frame 0543] Decode: 11.6ms | Pre: 1.4ms | YOLO: 8.2ms | DINOv2: 10.9ms (1 crops) | Overhead: 1.0ms | Total: 33.9ms
2026-07-20 18:00:20.703 [DEBUG] [Frame 0544] Decode: 11.0ms | Pre: 1.1ms | YOLO: 9.1ms | DINOv2: 23.0ms (2 crops) | Overhead: 0.5ms | Total: 46.1ms
2026-07-20 18:00:20.738 [DEBUG] [Frame 0545] Decode: 11.2ms | Pre: 1.3ms | YOLO: 9.9ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.6ms | Total: 34.9ms
2026-07-20 18:00:20.785 [DEBUG] [Frame 0546] Decode: 12.2ms | Pre: 1.1ms | YOLO: 10.1ms | DINOv2: 21.9ms (2 crops) | Overhead: 0.7ms | Total: 47.5ms
2026-07-20 18:00:20.818 [DEBUG] [Frame 0547] Decode: 10.8ms | Pre: 1.0ms | YOLO: 7.8ms | DINOv2: 11.1ms (1 crops) | Overhead: 0.8ms | Total: 32.3ms
2026-07-20 18:00:20.852 [DEBUG] [Frame 0548] Decode: 10.9ms | Pre: 1.4ms | YOLO: 9.6ms | DINOv2: 11.0ms (1 crops) | Overhead: 0.9ms | Total: 34.8ms
2026-07-20 18:00:20.899 [DEBUG] [Frame 0549] Decode: 10.9ms | Pre: 1.1ms | YOLO: 9.7ms | DINOv2: 23.1ms (2 crops) | Overhead: 0.7ms | Total: 46.9ms
2026-07-20 18:00:20.934 [DEBUG] [Frame 0550] Decode: 10.3ms | Pre: 1.2ms | YOLO: 10.0ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.5ms | Total: 34.3ms
2026-07-20 18:00:20.993 [DEBUG] [Frame 0551] Decode: 11.0ms | Pre: 1.5ms | YOLO: 8.6ms | DINOv2: 34.6ms (3 crops) | Overhead: 0.7ms | Total: 59.0ms
2026-07-20 18:00:21.026 [DEBUG] [Frame 0552] Decode: 10.2ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.6ms | Total: 33.6ms
2026-07-20 18:00:21.072 [DEBUG] [Frame 0553] Decode: 11.1ms | Pre: 1.4ms | YOLO: 8.3ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.6ms | Total: 45.5ms
2026-07-20 18:00:21.106 [DEBUG] [Frame 0554] Decode: 10.2ms | Pre: 1.3ms | YOLO: 9.5ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.9ms | Total: 34.0ms
2026-07-20 18:00:21.140 [DEBUG] [Frame 0555] Decode: 10.4ms | Pre: 1.1ms | YOLO: 9.6ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.9ms | Total: 34.1ms
2026-07-20 18:00:21.176 [DEBUG] [Frame 0556] Decode: 12.0ms | Pre: 1.2ms | YOLO: 9.6ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.9ms | Total: 35.9ms
2026-07-20 18:00:21.211 [DEBUG] [Frame 0557] Decode: 11.8ms | Pre: 1.3ms | YOLO: 9.4ms | DINOv2: 11.3ms (1 crops) | Overhead: 0.5ms | Total: 35.2ms
2026-07-20 18:00:21.259 [DEBUG] [Frame 0558] Decode: 12.1ms | Pre: 1.1ms | YOLO: 10.0ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.9ms | Total: 47.7ms
2026-07-20 18:00:21.307 [DEBUG] [Frame 0559] Decode: 11.9ms | Pre: 1.4ms | YOLO: 10.1ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.6ms | Total: 48.0ms
2026-07-20 18:00:21.342 [DEBUG] [Frame 0560] Decode: 12.0ms | Pre: 1.1ms | YOLO: 9.4ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.7ms | Total: 35.0ms
2026-07-20 18:00:21.377 [DEBUG] [Frame 0561] Decode: 12.6ms | Pre: 1.4ms | YOLO: 8.6ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.6ms | Total: 35.6ms
2026-07-20 18:00:21.426 [DEBUG] [Frame 0562] Decode: 12.4ms | Pre: 1.4ms | YOLO: 9.8ms | DINOv2: 22.6ms (2 crops) | Overhead: 0.7ms | Total: 48.5ms
2026-07-20 18:00:21.484 [DEBUG] [Frame 0563] Decode: 10.2ms | Pre: 1.0ms | YOLO: 8.7ms | DINOv2: 34.5ms (3 crops) | Overhead: 0.7ms | Total: 57.7ms
2026-07-20 18:00:21.543 [DEBUG] [Frame 0564] Decode: 11.6ms | Pre: 1.3ms | YOLO: 9.6ms | DINOv2: 33.7ms (3 crops) | Overhead: 0.8ms | Total: 59.2ms
2026-07-20 18:00:21.591 [DEBUG] [Frame 0565] Decode: 11.7ms | Pre: 1.4ms | YOLO: 9.6ms | DINOv2: 22.3ms (2 crops) | Overhead: 0.9ms | Total: 47.6ms
2026-07-20 18:00:21.636 [DEBUG] [Frame 0566] Decode: 11.3ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 22.1ms (2 crops) | Overhead: 0.8ms | Total: 45.3ms
2026-07-20 18:00:21.694 [DEBUG] [Frame 0567] Decode: 11.0ms | Pre: 1.4ms | YOLO: 10.0ms | DINOv2: 33.3ms (3 crops) | Overhead: 0.6ms | Total: 58.5ms
2026-07-20 18:00:21.743 [DEBUG] [Frame 0568] Decode: 11.8ms | Pre: 1.4ms | YOLO: 9.8ms | DINOv2: 23.3ms (2 crops) | Overhead: 0.6ms | Total: 48.5ms
2026-07-20 18:00:21.776 [DEBUG] [Frame 0569] Decode: 10.5ms | Pre: 1.2ms | YOLO: 8.1ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.6ms | Total: 32.7ms
2026-07-20 18:00:21.834 [DEBUG] [Frame 0570] Decode: 12.3ms | Pre: 1.2ms | YOLO: 9.3ms | DINOv2: 32.4ms (3 crops) | Overhead: 0.6ms | Total: 58.3ms
2026-07-20 18:00:21.881 [DEBUG] [Frame 0571] Decode: 12.7ms | Pre: 1.1ms | YOLO: 7.8ms | DINOv2: 23.2ms (2 crops) | Overhead: 0.9ms | Total: 47.3ms
2026-07-20 18:00:21.914 [DEBUG] [Frame 0572] Decode: 11.4ms | Pre: 1.1ms | YOLO: 7.8ms | DINOv2: 11.5ms (1 crops) | Overhead: 0.5ms | Total: 33.2ms
2026-07-20 18:00:21.950 [DEBUG] [Frame 0573] Decode: 12.3ms | Pre: 1.2ms | YOLO: 9.7ms | DINOv2: 10.8ms (1 crops) | Overhead: 0.6ms | Total: 35.5ms
2026-07-20 18:00:21.983 [DEBUG] [Frame 0574] Decode: 10.3ms | Pre: 1.3ms | YOLO: 8.0ms | DINOv2: 11.7ms (1 crops) | Overhead: 0.7ms | Total: 32.8ms
2026-07-20 18:00:22.018 [DEBUG] [Frame 0575] Decode: 12.5ms | Pre: 1.5ms | YOLO: 8.8ms | DINOv2: 11.2ms (1 crops) | Overhead: 0.9ms | Total: 35.8ms
2026-07-20 18:00:22.063 [DEBUG] [Frame 0576] Decode: 10.4ms | Pre: 1.0ms | YOLO: 8.0ms | DINOv2: 22.6ms (2 crops) | Overhead: 0.6ms | Total: 44.3ms
2026-07-20 18:00:22.122 [DEBUG] [Frame 0577] Decode: 11.6ms | Pre: 1.4ms | YOLO: 9.4ms | DINOv2: 34.2ms (3 crops) | Overhead: 0.5ms | Total: 59.1ms
2026-07-20 18:00:22.155 [DEBUG] [Frame 0578] Decode: 11.1ms | Pre: 1.1ms | YOLO: 8.3ms | DINOv2: 10.8ms (1 crops) | Overhead: 1.0ms | Total: 33.1ms
2026-07-20 18:00:22.188 [DEBUG] [Frame 0579] Decode: 10.4ms | Pre: 1.4ms | YOLO: 8.0ms | DINOv2: 11.4ms (1 crops) | Overhead: 0.7ms | Total: 32.8ms
2026-07-20 18:00:22.233 [DEBUG] [Frame 0580] Decode: 10.8ms | Pre: 1.1ms | YOLO: 8.9ms | DINOv2: 22.7ms (2 crops) | Overhead: 0.6ms | Total: 45.6ms
2026-07-20 18:00:22.291 [DEBUG] [Frame 0581] Decode: 10.3ms | Pre: 1.3ms | YOLO: 8.6ms | DINOv2: 34.7ms (3 crops) | Overhead: 0.8ms | Total: 57.9ms
2026-07-20 18:00:22.337 [DEBUG] [Frame 0582] Decode: 12.1ms | Pre: 1.3ms | YOLO: 7.9ms | DINOv2: 21.8ms (2 crops) | Overhead: 0.7ms | Total: 45.4ms
